device/C,kernel/C,workDimension/C,width/F,height/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,1,1,1,25.9988,584.148,29.464,0.008,1628.84,0.005,3.983
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,1,2,1,25.9988,666.979,30.129,0.007,1516.67,0.005,3.721
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,1,4,1,25.9988,658.139,29.869,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,1,8,1,25.9988,572.377,29.937,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,1,16,1,25.9988,644.619,29.535,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,1,32,1,25.9988,590.623,30.15,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,1,64,1,25.9988,593.675,29.991,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,1,128,1,25.9988,595.733,29.558,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,1,256,1,25.9988,594.249,29.725,0.004,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,1,512,1,25.9988,727.118,29.573,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,1,1024,1,25.9988,596.331,29.522,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,1,2048,1,25.9988,594.515,29.64,0.004,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,1,4096,1,25.9988,596.06,29.629,0.02,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,1,8192,1,25.9988,596.354,29.496,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,2,1,1,25.9988,605.448,29.556,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,2,2,1,25.9988,594.435,29.703,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,2,4,1,25.9988,593.944,30.017,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,2,8,1,25.9988,593.143,29.79,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,2,16,1,25.9988,596.282,29.621,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,2,32,1,25.9988,597.835,29.883,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,2,64,1,25.9988,597.17,29.598,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,2,128,1,25.9988,596.441,29.607,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,2,256,1,25.9988,596.242,29.806,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,2,512,1,25.9988,596.62,29.879,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,2,1024,1,25.9988,595.524,29.456,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,923,1846,4,2,2048,1,25.9988,596.096,29.877,0.005,-1,-1,-1
