device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,1,1,1,28,291.291,17.394,0.01,39.382,12.867,1.873
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,2,1,1,28,292.735,14.809,0.011,28.452,13.065,2.096
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,4,1,1,28,293.801,14.63,0.009,27.105,11.528,1.498
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,8,1,1,28,296.251,13.542,0.01,23.935,13.77,1.936
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,16,1,1,28,302.511,17.877,0.009,30.277,15.171,1.232
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,32,1,1,28,293.247,13.215,0.01,21.131,11.317,1.511
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,64,1,1,28,310.341,16.455,0.006,31.085,12.875,1.316
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,128,1,1,28,292.821,15.36,0.012,31.789,8.931,1.457
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,256,1,1,28,290.881,16.474,0.027,31.713,15.874,1.673
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,512,1,1,28,292.94,12.994,0.008,30.701,11.79,1.249
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,1024,1,1,28,284.293,13.009,0.008,24.828,14.448,1.159
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,2048,1,1,28,286.666,14.431,0.009,34.752,14.99,1.395
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,4096,1,1,28,310.695,16.276,0.006,39.301,13.316,1.291
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,8192,1,1,28,295.382,14.651,0.008,28.458,11.212,2.805
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,1,1,1,28,295.623,15.611,0.011,39.665,24.413,2.165
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,2,1,1,28,284.361,13.398,0.011,30.573,12.078,2.104
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,4,1,1,28,292.819,17.75,0.012,24.393,12.13,1.488
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,8,1,1,28,288.606,14.415,0.011,31.536,12.065,2.215
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,16,1,1,28,361.093,21.356,0.006,23.395,11.06,1.964
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,32,1,1,28,300.362,18.672,0.01,36.877,9.153,1.693
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,64,1,1,28,285.901,19.571,0.009,36.152,23.414,2.108
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,128,1,1,28,301.019,21.373,0.009,26.459,26.008,2.308
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,256,1,1,28,290.772,14.171,0.011,30.642,12.299,1.736
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,512,1,1,28,289.022,19.071,0.01,36.882,23.039,1.606
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,1024,1,1,28,288.728,13.898,0.009,35.068,18.523,1.778
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,2048,1,1,28,289.895,14.609,0.011,34.231,13.197,1.827
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,4096,1,1,28,289.388,19.819,0.011,31.242,13.126,1.842
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,8192,1,1,28,293.265,19.75,0.009,34.075,11.104,1.648
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,1,1,1,28,294.332,16.478,0.012,39.165,13.087,1.844
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,2,1,1,28,288.816,14.167,0.009,29.475,15.331,1.597
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,4,1,1,28,288.798,14,0.01,22.818,11.82,1.573
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,8,1,1,28,288.112,14.224,0.01,21.885,14.972,2.343
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,16,1,1,28,288.795,14.207,0.01,20.116,11.836,1.496
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,32,1,1,28,288.697,14.696,0.01,22.255,14.9,1.672
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,64,1,1,28,289.211,14.909,0.01,27.812,11.763,2.692
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,128,1,1,28,289.864,16.605,0.009,30.196,11.769,1.947
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,256,1,1,28,288.487,14.963,0.009,24.177,13.504,1.917
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,512,1,1,28,288.403,14.995,0.011,26.899,12.613,1.707
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,1024,1,1,28,291.885,17.678,0.01,24.981,11.682,1.644
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,2048,1,1,28,291.348,13.812,0.012,33.904,15.942,1.11
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,4096,1,1,28,294.74,13.637,0.008,32.71,11.87,1.629
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,7.34003e+06,8192,1,1,28,293.326,13.951,0.01,33.96,4.486,1.377
