device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,1,1,1,711,4776,518.076,0.01,21.214,0.024,4.148
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,2,1,1,711,4777,478.007,0.01,12.615,0.027,4.214
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,4,1,1,711,4796.3,482.369,0.006,8.251,0.011,2.275
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,8,1,1,711,4783.1,482.897,0.007,5.807,0.011,4.219
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,16,1,1,711,4779,481.997,0.007,4.722,0.011,2.502
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,32,1,1,711,4781.42,482.524,0.006,3.969,0.012,2.429
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,64,1,1,711,4779.77,482.443,0.006,4.141,0.011,2.563
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,128,1,1,711,4780.63,482.035,0.01,3.684,0.026,4.109
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,256,1,1,711,4787.64,482.519,0.009,3.226,0.021,4.196
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,512,1,1,711,4782.3,482.236,0.008,3.443,0.01,2.835
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,1024,1,1,711,4781.23,472.964,0.011,3.556,0.024,4.749
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,2048,1,1,711,4799.93,481.42,0.012,3.137,0.026,3.985
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,4096,1,1,711,4786.62,480.117,0.007,2.278,0.026,4.193
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,8192,1,1,711,4788.51,480.072,0.011,2.751,0.026,4.075
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,1,1,1,711,4777.51,484.387,0.012,21.78,0.026,4.281
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,2,1,1,711,4780.6,484.313,0.011,12.354,0.027,4.043
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,4,1,1,711,4780.65,484.437,0.01,8.766,0.027,4.445
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,8,1,1,711,4780.89,483.797,0.008,5.763,0.011,2.564
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,16,1,1,711,4780.65,476.137,0.01,4.416,0.026,4.137
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,32,1,1,711,4785.21,476.183,0.012,4.112,0.026,4.119
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,64,1,1,711,4785.84,477.517,0.01,3.937,0.026,4.121
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,128,1,1,711,4785.13,475.62,0.012,3.793,0.026,4.207
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,256,1,1,711,4780.8,478.33,0.011,3.838,0.024,4.117
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,512,1,1,711,4789.25,475.764,0.011,3.538,0.024,4.142
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,1024,1,1,711,4777.28,477.804,0.011,2.933,0.025,3.858
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,2048,1,1,711,4777.26,475.706,0.012,3.262,0.024,3.998
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,4096,1,1,711,4777,475.787,0.011,2.712,0.024,4.524
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,8192,1,1,711,4790.13,476.949,0.012,2.365,0.025,4.297
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,9.33233e+06,1,1,1,711,4780.23,476.734,0.012,20.697,0.025,3.962
