device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,1,1,1,775,5209.28,556.087,0.01,22.772,0.025,4.347
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,2,1,1,775,5214.31,512.741,0.01,13.093,0.025,4.431
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,4,1,1,775,5210.67,512.998,0.011,8.815,0.025,4.474
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,8,1,1,775,5204.85,512.45,0.011,6.583,0.026,4.154
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,16,1,1,775,5213.57,512.595,0.007,4.758,0.011,4.465
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,32,1,1,775,5203.95,512.881,0.007,3.949,0.027,2.635
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,64,1,1,775,5207.89,513.343,0.006,3.915,0.011,2.54
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,128,1,1,775,5208.36,511.832,0.01,3.906,0.026,4.349
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,256,1,1,775,5209.92,512.19,0.006,3.661,0.01,4.447
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,512,1,1,775,5217.7,512.512,0.006,3.614,0.011,2.579
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,1024,1,1,775,5206.52,512.551,0.007,3.026,0.038,4.47
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,2048,1,1,775,5208.65,512.432,0.01,2.693,0.025,4.606
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,4096,1,1,775,5209.88,512.346,0.01,2.754,0.024,4.881
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,8192,1,1,775,5207.58,513.057,0.007,2.455,0.01,4.81
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,1,1,1,775,5209.54,525.483,0.01,22.921,0.027,4.97
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,2,1,1,775,5208.94,527.557,0.011,13.637,0.027,4.563
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,4,1,1,775,5213.54,527.205,0.006,9.017,0.012,2.73
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,8,1,1,775,5210.92,528.258,0.007,6.24,0.012,4.617
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,16,1,1,775,5211.53,527.706,0.006,4.819,0.028,4.623
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,32,1,1,775,5211.65,527.243,0.011,4.367,0.027,4.583
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,64,1,1,775,5213.39,527.36,0.011,4.199,0.027,4.334
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,128,1,1,775,5229.04,527.534,0.011,3.63,0.027,4.406
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,256,1,1,775,5218.39,527.134,0.006,3.668,0.025,4.655
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,512,1,1,775,5217.24,526.446,0.039,3.601,0.028,4.672
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,1024,1,1,775,5214.35,526.519,0.011,3.419,0.027,4.558
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,2048,1,1,775,5216.29,526.871,0.01,3.24,0.027,4.404
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,4096,1,1,775,5212.72,530.022,0.006,3.081,0.011,4.575
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,8192,1,1,775,5216.2,527.257,0.012,2.54,0.027,4.941
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,1,1,1,775,5206.03,524.367,0.008,22.158,0.025,4.444
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,2,1,1,775,5210.75,518.301,0.012,13.47,0.025,4.479
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,4,1,1,775,5205.83,517.473,0.013,8.936,0.025,4.423
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,8,1,1,775,5208.22,517.035,0.012,6.164,0.025,4.256
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,16,1,1,775,5204.25,517.685,0.008,4.833,0.01,2.688
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,32,1,1,775,5208.75,527.115,0.025,4.265,0.025,4.306
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,64,1,1,775,5208.68,517.608,0.011,3.836,0.026,4.259
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,128,1,1,775,5207.04,517.15,0.012,3.976,0.026,4.48
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,256,1,1,775,5203.14,517.631,0.007,3.365,0.025,4.349
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,512,1,1,775,5210.82,517.755,0.013,3.348,0.025,4.878
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,1024,1,1,775,5206.49,516.994,0.008,3.475,0.025,2.695
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,2048,1,1,775,5205.89,517.311,0.013,2.517,0.026,4.624
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,4096,1,1,775,5213.13,518.89,0.007,3.074,0.011,4.862
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,8192,1,1,775,5212.01,519.106,0.012,2.857,0.026,5.174
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,1,1,1,775,5207.26,515.643,0.01,22.367,0.023,4.17
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,2,1,1,775,5215.11,517.347,0.012,13.396,0.01,4.441
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,4,1,1,775,5208.59,516.213,0.011,8.822,0.01,4.345
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,8,1,1,775,5212.34,516.526,0.016,6.029,0.025,4.314
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,16,1,1,775,5218.33,516.392,0.015,4.825,0.025,4.363
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,32,1,1,775,5208.27,516.068,0.011,4.156,0.026,4.246
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,64,1,1,775,5211.77,516.38,0.017,3.976,0.025,4.494
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.01712e+07,128,1,1,775,5209.09,516.489,0.016,3.83,0.029,4.379
