device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2804,2804,1,1,1,29,266.949,25.543,0.01,75094.8,29.397,2.206
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2804,2804,1,2,1,29,259.137,26.199,0.008,42510.9,28.042,3.017
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2804,2804,1,4,1,29,256.384,19.891,0.009,26711.8,24.988,2.529
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2804,2804,1,8,1,29,252.906,20.244,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2804,2804,1,16,1,29,258.058,18.042,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2804,2804,1,32,1,29,253.01,18.144,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2804,2804,1,64,1,29,232.296,15.754,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2804,2804,1,128,1,29,196.958,15.226,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2804,2804,1,256,1,29,192.041,15.554,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2804,2804,1,512,1,29,198.502,15.639,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2804,2804,1,1024,1,29,194.309,15.584,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2804,2804,1,2048,1,29,192.747,15.377,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2804,2804,1,4096,1,29,196.265,15.651,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2804,2804,1,8192,1,29,196.187,15.582,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2804,2804,2,1,1,29,194.024,15.534,0.008,40489.2,21.94,2.429
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2804,2804,2,2,1,29,253.658,20.388,0.01,24129,25.604,2.611
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2804,2804,2,4,1,29,252.881,20.204,0.01,15974.8,22.061,2.915
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2804,2804,2,8,1,29,256.043,20.112,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2804,2804,2,16,1,29,258.226,18.127,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2804,2804,2,32,1,29,256.111,21.612,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2804,2804,2,64,1,29,230.808,15.055,0.012,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FloydWarshall,TWO_D,2804,2804,2,128,1,29,194.751,15.617,0.009,-1,-1,-1
