device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,1,1,1,840,5689.49,607.258,0.013,23.882,0.026,4.681
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,2,1,1,840,5642.79,560.381,0.013,14.466,0.027,4.562
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,4,1,1,840,5649.82,559.235,0.011,9.265,0.027,4.645
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,8,1,1,840,5638.49,559.514,0.009,6.702,0.012,2.719
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,16,1,1,840,5639.91,557.155,0.014,4.897,0.026,4.704
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,32,1,1,840,5643.79,564.473,0.013,4.298,0.028,4.652
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,64,1,1,840,5646.09,566.079,0.015,3.773,0.025,4.66
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,128,1,1,840,5645.6,565.805,0.013,3.804,0.026,4.748
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,256,1,1,840,5655.11,566.062,0.014,3.621,0.025,4.688
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,512,1,1,840,5645.15,565.681,0.012,3.212,0.027,4.881
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,1024,1,1,840,5657.01,565.546,0.014,3.097,0.028,4.889
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,2048,1,1,840,5645.41,564.973,0.012,2.62,0.027,4.815
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,4096,1,1,840,5648.88,565.529,0.013,2.851,0.027,4.798
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,8192,1,1,840,5645.05,564.157,0.011,2.402,0.026,5.275
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,1,1,1,840,5779.91,562.764,0.01,23.495,0.027,4.527
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,2,1,1,840,5641.03,564.682,0.011,14.136,0.027,4.548
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,4,1,1,840,5633.28,564.508,0.01,8.879,0.027,4.675
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,8,1,1,840,5639.65,563.439,0.01,6.721,0.026,4.611
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,16,1,1,840,5638.25,563.631,0.011,5.105,0.026,4.807
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,32,1,1,840,5637.31,564.357,0.011,4.371,0.027,4.611
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,64,1,1,840,5636.77,563.693,0.006,4.072,0.026,4.699
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,128,1,1,840,5643.25,563.636,0.01,3.774,0.027,4.739
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,256,1,1,840,5655.26,563.824,0.012,3.865,0.025,4.793
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,512,1,1,840,5644,564.217,0.01,3.564,0.027,4.704
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,1024,1,1,840,5636.56,564.389,0.011,3.393,0.027,4.657
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,2048,1,1,840,5643.24,564.828,0.011,3.198,0.026,4.727
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,4096,1,1,840,5640.19,561.507,0.01,2.77,0.026,4.956
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,8192,1,1,840,5640.79,563.739,0.01,2.693,0.025,4.663
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,1,1,1,840,5636.52,567.533,0.011,23.887,0.025,4.48
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,2,1,1,840,5637.71,570.07,0.011,14.191,0.025,4.618
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,4,1,1,840,5637.95,571.009,0.006,8.956,0.01,2.794
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,8,1,1,840,5644.58,570.536,0.012,6.267,0.025,4.751
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,16,1,1,840,5641.28,569.893,0.012,4.927,0.026,4.684
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,32,1,1,840,5640.79,569.59,0.007,4.232,0.011,2.765
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,64,1,1,840,5644.09,569.89,0.007,3.995,0.027,2.917
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,128,1,1,840,5656.44,570.397,0.007,3.891,0.011,2.777
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,256,1,1,840,5639.9,569.463,0.007,3.591,0.012,4.487
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,512,1,1,840,5642.9,570.295,0.011,3.927,0.013,2.727
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,1024,1,1,840,5643.17,570.048,0.011,3.232,0.026,4.568
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,2048,1,1,840,5648.54,570.392,0.006,3.218,0.011,5.329
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,4096,1,1,840,5644.88,570.473,0.007,2.188,0.011,3.465
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.101e+07,8192,1,1,840,5643.5,570.094,0.011,2.3,0.025,5.484
