device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,1,1,1,2,15.556,2.583,0.004,24.562,0.624,0.945
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,2,1,1,2,17.852,2.36,0.005,24.359,0.435,0.872
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,4,1,1,2,14.863,2.26,0.004,17.259,0.457,0.906
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,8,1,1,2,21.985,2.18,0.003,21.826,0.416,0.845
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,16,1,1,2,18.338,2.201,0.003,13.128,0.418,0.74
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,32,1,1,2,15.688,2.247,0.004,11.117,0.416,0.781
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,64,1,1,2,20.805,2.425,0.004,13.275,0.406,0.699
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,128,1,1,2,16.706,2.165,0.003,13.414,0.408,0.761
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,256,1,1,2,15.204,2.244,0.003,11.149,0.413,0.715
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,512,1,1,2,15.194,2.301,0.005,12.897,0.395,0.98
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,1024,1,1,2,19.507,2.235,0.004,14.587,0.386,0.704
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,2048,1,1,2,20.766,2.316,0.003,4.859,0.413,0.704
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,4096,1,1,2,15.441,2.227,0.002,4.521,0.421,0.674
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,8192,1,1,2,18.203,3.982,0.002,7.486,0.427,0.866
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,1,1,1,2,15.649,2.6,0.004,23.287,1.662,0.81
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,2,1,1,2,18.246,2.104,0.003,24.556,1.212,0.917
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,4,1,1,2,19.712,2.085,0.003,19.678,0.595,0.683
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,8,1,1,2,18.442,2.131,0.003,23.481,0.872,0.67
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,16,1,1,2,13.165,1.979,0.003,15.82,0.626,0.688
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,32,1,1,2,14.196,2.087,0.004,10.888,0.668,0.677
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,64,1,1,2,14.696,2.147,0.004,10.086,0.634,0.678
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,128,1,1,2,15.692,2.157,0.003,12.612,5.171,0.673
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,256,1,1,2,13.164,2.142,0.003,10.814,0.92,0.753
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,512,1,1,2,18.919,2.089,0.004,9.662,0.827,0.758
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,1024,1,1,2,17.899,2.587,0.004,16.853,2.143,0.754
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,2048,1,1,2,17.641,2.346,0.003,4.908,14.103,0.749
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,4096,1,1,2,17.891,2.039,0.005,4.451,1.387,0.732
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,524288,8192,1,1,2,19.507,3.396,0.004,7.308,0.669,0.757
