device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,1,1,1,71,402.636,51.675,0.006,37.585,2.188,3.702
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,2,1,1,71,437.049,51.368,0.01,33.63,1.357,2.627
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,4,1,1,71,384.712,51.253,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,8,1,1,71,382.37,49.413,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,16,1,1,71,382.341,49.216,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,32,1,1,71,382.034,49.367,0.027,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,64,1,1,71,382.072,49.215,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,128,1,1,71,381.91,49.216,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,256,1,1,71,382.892,49.457,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,512,1,1,71,381.948,49.387,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,1024,1,1,71,382.189,49.352,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,2048,1,1,71,382.119,49.419,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,4096,1,1,71,382.206,49.713,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,8192,1,1,71,382.651,49.356,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,1,1,1,71,389.465,50.382,0.01,36.012,1.726,3.662
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,2,1,1,71,392.92,51.754,0.01,35.979,1.356,3.257
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,4,1,1,71,389.163,51.607,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,8,1,1,71,385.244,49.438,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,16,1,1,71,382.17,49.438,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,32,1,1,71,382.253,49.26,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,64,1,1,71,382.334,49.33,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,128,1,1,71,382.141,49.306,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,256,1,1,71,383.716,49.277,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,512,1,1,71,387.687,49.211,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,1024,1,1,71,382.469,49.472,0.012,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,2048,1,1,71,383.089,49.426,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,4096,1,1,71,384.802,49.275,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,8192,1,1,71,386.941,49.333,0.012,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,1,1,1,71,392.191,50.593,0.007,37.403,6.328,3.317
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,2,1,1,71,456.983,52.053,0.01,34.441,4.301,3.095
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,4,1,1,71,387.052,51.777,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,8,1,1,71,382.701,50.096,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,16,1,1,71,382.421,49.941,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,32,1,1,71,390.416,49.851,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,64,1,1,71,383.918,49.555,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,128,1,1,71,383.8,49.49,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,256,1,1,71,382.337,49.455,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,512,1,1,71,385.905,49.42,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,1024,1,1,71,380.486,49.43,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,2048,1,1,71,379.414,49.448,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,4096,1,1,71,379.445,49.918,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,8192,1,1,71,384.019,49.504,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,1,1,1,71,400.991,51.092,0.006,36.76,6.697,4.346
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,2,1,1,71,469.03,51.517,0.009,35.134,4.426,3.799
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,4,1,1,71,384.886,51.189,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,8,1,1,71,381.918,49.222,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,16,1,1,71,382.08,49.156,0.012,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,32,1,1,71,381.81,49.456,0.027,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,64,1,1,71,382.992,49.308,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,128,1,1,71,381.797,49.256,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,256,1,1,71,381.946,49.297,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,512,1,1,71,381.935,49.662,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,1024,1,1,71,382.27,49.605,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,2048,1,1,71,382.178,49.341,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,4096,1,1,71,381.882,49.323,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,8192,1,1,71,381.989,49.224,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,1,1,1,71,441.132,50.262,0.007,35.835,4.802,2.352
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,2,1,1,71,384.988,51.286,0.01,33.991,1.382,4.2
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,4,1,1,71,389.838,51.131,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,943718,8,1,1,71,382.226,49.32,0.01,-1,-1,-1
