device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,1,1,1,26,70.928,20.308,0.016,3527.52,25.404,4.273
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,1,2,1,26,97.524,24.093,0.012,2498.23,29.72,4.221
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,1,4,1,26,100.671,24.301,0.012,1958.3,26.756,4.52
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,1,8,1,26,98.419,24.236,0.012,1666.24,26.662,3.677
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,1,16,1,26,93.985,24.274,0.012,1497.08,28.325,3.957
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,1,32,1,26,99.943,24.209,0.012,1417.15,27.057,4.105
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,1,64,1,26,94.025,24.475,0.011,1345.61,28.866,4.203
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,1,128,1,26,95.129,24.08,0.01,1282.9,26.807,3.828
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,1,256,1,26,92.236,24.287,0.011,1191.18,27.363,4.327
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,1,512,1,26,97.193,23.803,0.013,1021.61,29.654,3.301
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,1,1024,1,26,95.917,23.84,0.013,1096.84,24.786,3.568
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,1,2048,1,26,92.314,23.801,0.011,1278.09,23.255,4.375
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,1,4096,1,26,96.142,23.472,0.024,1605.17,22.303,3.595
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,1,8192,1,26,95.755,23.643,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,2,1,1,26,94.917,22.046,0.011,2493.94,20.039,3.174
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,2,2,1,26,95.206,23.725,0.014,1959.33,19.335,3.585
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,2,4,1,26,93.354,23.712,0.01,1673.45,22.069,3.345
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,2,8,1,26,96.925,23.982,0.014,1500.91,23.099,4.434
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,2,16,1,26,95.856,24.099,0.011,1411.24,23.582,3.094
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,2,32,1,26,92.461,23.551,0.011,1364.42,20.834,4.369
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,2,64,1,26,99.111,23.767,0.012,1290.53,21.335,3.103
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,2,128,1,26,96.119,23.533,0.015,1183.32,22.334,4.31
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,2,256,1,26,95.414,23.678,0.012,1014.92,21.894,4.469
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,2,512,1,26,99.753,23.521,0.01,1101.12,21.769,4.465
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,2,1024,1,26,94.943,23.818,0.011,1267.44,20.716,3.96
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,2,2048,1,26,94.573,23.3,0.01,1621.79,22.859,3.849
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,2,4096,1,26,96.168,23.11,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,4,1,1,26,94.785,21.692,0.011,1965.82,19.532,3.732
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,4,2,1,26,93.493,23.595,0.011,1674.06,21.599,4.308
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,4,4,1,26,99.823,23.732,0.01,1508.69,22.136,3.366
Intel Xeon Phi coprocessor x100 family,LUDecomposition,TWO_D,1848,1848,4,8,1,26,94.695,23.629,0.011,1438.84,21.127,3.483
