device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3531.34,431.16,0.012,16.276,0.026,3.232
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3497.02,357.17,0.011,10.4,0.026,3.304
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3497.07,357.641,0.01,6.866,0.025,3.562
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3493.59,356.55,0.011,5.173,0.026,3.389
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3494.57,358.256,0.011,4.398,0.025,3.463
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3493.36,357.292,0.01,4.084,0.026,3.585
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3505.88,359.785,0.006,3.834,0.026,3.42
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3499.22,357.424,0.007,3.526,0.012,2.125
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,6.81574e+06,256,1,1,520,3499.02,357.231,0.01,3.743,0.025,3.233
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,6.81574e+06,512,1,1,520,3498.69,352.429,0.007,3.26,0.025,3.377
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,6.81574e+06,1024,1,1,520,3499.16,352.413,0.011,3.187,0.025,3.384
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,6.81574e+06,2048,1,1,520,3505.23,354.898,0.027,2.641,0.024,3.241
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,6.81574e+06,4096,1,1,520,3499.34,354.587,0.01,2.98,0.024,3.524
