device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,8,8,1,191,1990.28,267.446,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,8,16,1,191,1987.44,234.216,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,8,32,1,191,1987.96,232.539,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,8,64,1,191,1987.52,232.563,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,8,128,1,191,1987.63,232.23,0.012,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,8,256,1,191,1988.61,231.83,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,8,512,1,191,1987.8,231.998,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,8,1024,1,191,1987.55,234.304,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,16,8,1,191,1987.65,233.539,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,16,16,1,191,1988.44,233.258,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,16,32,1,191,1988.54,234.048,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,16,64,1,191,1987.51,233.628,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,16,128,1,191,1987.36,234.435,0.013,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,16,256,1,191,1987.42,233.35,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,16,512,1,191,1987.57,233.362,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,32,8,1,191,1988.48,233.395,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,32,16,1,191,1987.55,233.154,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,32,32,1,191,1987.38,233.964,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,32,64,1,191,1989.39,234.006,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,32,128,1,191,1968.07,233.767,0.025,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,32,256,1,191,1968.96,234.1,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,64,8,1,191,1967.78,233.437,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,64,16,1,191,1967.95,233.966,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,64,32,1,191,1968.27,233.473,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,64,64,1,191,1967.83,233.897,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,64,128,1,191,1969.43,233.712,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,128,8,1,191,1968.37,233.937,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,128,16,1,191,1968.42,233.997,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,128,32,1,191,1968.26,233.948,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,128,64,1,191,1968.7,234.602,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,256,8,1,191,1971.37,234.354,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,256,16,1,191,1949.28,234.505,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,256,32,1,191,1948.42,234.123,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,512,8,1,191,1948.51,233.648,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,512,16,1,191,1950.27,234.654,0.013,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,7094,7094,7094,1024,8,1,191,1950.36,234.566,0.008,-1,-1,-1
