device/C,kernel/C,workDimension/C,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,44,0,0,0,1.32,0.001,0.996
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,44,0.001,0.001,0,0.875,0.001,0.903
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,44,0.001,0.001,0,0.381,0.001,0.934
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,44,0,0.001,0,0.368,0.001,0.94
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,16,1,1,44,0.001,0,0,0.376,0,0.988
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,32,1,1,44,0,0,0.001,0.431,0.001,0.916
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,64,1,1,44,0,0,0.001,0.415,0.001,0.901
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,128,1,1,44,0,0.001,0,0.352,0.001,0.943
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,256,1,1,44,0.001,0,0,0.395,0,0.938
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,512,1,1,44,0,0.001,0,0.431,0.001,0.924
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1024,1,1,44,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2048,1,1,44,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4096,1,1,44,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8192,1,1,44,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,44,0,0,0,1.495,0,0.926
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,44,0.001,0.001,0,0.602,0.001,1.041
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,44,0.001,0,0,0.339,0.001,1.023
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,44,0,0,0,0.339,0.001,1.008
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,16,1,1,44,0,0,0,0.314,0.001,1.011
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,32,1,1,44,0,0,0.001,0.314,0.001,1.01
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,64,1,1,44,0.001,0.001,0,0.325,0,0.956
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,128,1,1,44,0,0.001,0,0.337,0.001,0.955
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,256,1,1,44,0,0,0,0.33,0.001,0.947
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,512,1,1,44,0,0.001,0,0.326,0.001,0.942
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1024,1,1,44,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2048,1,1,44,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4096,1,1,44,0.001,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8192,1,1,44,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,44,0,0,0.001,1.345,0.001,1.494
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,44,0.001,0.001,0,0.744,0,1.002
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,44,0,0,0.001,0.354,0,1.001
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,44,0.001,0,0.001,0.326,0.001,1.022
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,16,1,1,44,0.001,0,0.001,0.305,0,1.026
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,32,1,1,44,0,0,0,0.301,0.001,1.042
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,64,1,1,44,0,0,0,0.303,0,0.982
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,128,1,1,44,0.001,0,0.001,0.313,0.001,0.965
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,256,1,1,44,0,0.001,0,0.348,0.001,0.988
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,512,1,1,44,0,0.001,0,0.308,0,0.975
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1024,1,1,44,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2048,1,1,44,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4096,1,1,44,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8192,1,1,44,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,44,0.001,0.001,0,1.31,0.001,1.066
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,44,0,0,0.001,0.716,0,1.533
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,44,0.001,0,0,0.372,0.001,1.052
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,44,0,0,0.001,0.276,0.001,1.086
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,16,1,1,44,0,0,0.001,0.311,0.001,1.018
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,32,1,1,44,0,0,0,0.278,0.001,1.018
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,64,1,1,44,0,0,0,0.26,0.001,0.996
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,128,1,1,44,0,0,0,0.236,0.001,0.97
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,256,1,1,44,0,0.001,0,0.209,0.001,0.993
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,512,1,1,44,0.001,0,0,0.29,0,0.978
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1024,1,1,44,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2048,1,1,44,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4096,1,1,44,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8192,1,1,44,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,44,0,0,0,1.33,0.001,1.497
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,44,0.001,0.001,0,0.471,0.001,1.017
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,44,0,0,0,0.337,0,1.027
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,44,0,0,0.001,0.334,0,1.054
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,16,1,1,44,0,0,0,0.347,0,1.041
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,32,1,1,44,0,0,0,0.323,0,0.993
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,64,1,1,44,0,0.001,0,0.316,0,0.945
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,128,1,1,44,0,0,0,0.354,0,0.995
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,256,1,1,44,0.001,0.001,0,0.321,0.001,0.997
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,512,1,1,44,0,0,0,0.303,0.001,0.982
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1024,1,1,44,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2048,1,1,44,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4096,1,1,44,0.001,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8192,1,1,44,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,44,0,0,0,1.353,0,1.043
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,44,0,0,0,0.652,0,1.041
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,44,0.001,0,0,0.244,0,0.976
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,44,0,0,0,0.239,0.001,1.041
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,16,1,1,44,0,0,0,0.267,0,1.018
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,32,1,1,44,0,0,0.001,0.215,0,1.015
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,64,1,1,44,0.001,0.001,0,0.212,0.001,0.998
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,128,1,1,44,0,0,0,0.282,0.001,0.996
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,256,1,1,44,0,0,0.001,0.255,0,1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,512,1,1,44,0,0,0,0.254,0,0.967
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1024,1,1,44,0.001,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2048,1,1,44,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4096,1,1,44,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8192,1,1,44,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,44,0.001,0.001,0,1.314,0,1.249
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,44,0,0,0,0.614,0,0.957
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,44,0,0.001,0,0.394,0,0.926
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,44,0,0.001,0,0.401,0.001,0.933
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,16,1,1,44,0,0,0.001,0.39,0,0.925
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,32,1,1,44,0,0,0,0.388,0.001,0.91
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,64,1,1,44,0,0.001,0,0.365,0.001,0.907
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,128,1,1,44,0.001,0,0,0.38,0,0.918
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,256,1,1,44,0,0,0.001,0.369,0,1.218
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,512,1,1,44,0.001,0,0,0.268,0,0.981
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1024,1,1,44,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2048,1,1,44,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4096,1,1,44,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8192,1,1,44,0.001,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,44,0,0,0,1.239,0,1.043
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,44,0,0,0,0.739,0,1.047
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,44,0,0,0,0.357,0.001,1.02
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,44,0.001,0.001,0,0.345,0,1.028
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,16,1,1,44,0,0,0,0.339,0.001,1.045
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,32,1,1,44,0,0.001,0,0.318,0.001,1.007
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,64,1,1,44,0,0,0,0.304,0.001,0.989
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,128,1,1,44,0.001,0.001,0,0.304,0,0.989
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,256,1,1,44,0,0,0.001,0.299,0,1.101
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,512,1,1,44,0,0,0,0.281,0,1.04
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1024,1,1,44,0.001,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2048,1,1,44,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4096,1,1,44,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8192,1,1,44,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,44,0,0,0,1.451,0.001,0.866
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,44,0.001,0.001,0,0.706,0,1.006
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,44,0,0,0,0.351,0,1.009
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,44,0.001,0.001,0,0.342,0,0.99
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,16,1,1,44,0.001,0.001,0,0.317,0,1.023
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,32,1,1,44,0,0,0,0.325,0.001,0.999
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,64,1,1,44,0,0,0.001,0.327,0.001,1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,128,1,1,44,0.001,0,0,0.332,0,1.019
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,256,1,1,44,0,0.001,0,0.299,0.001,0.962
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,512,1,1,44,0,0.001,0,0.293,0.001,0.965
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1024,1,1,44,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2048,1,1,44,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4096,1,1,44,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8192,1,1,44,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,44,0,0,0.001,1.249,0.001,1.17
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,44,0.001,0,0,0.551,0.001,0.974
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,44,0.001,0.001,0,0.325,0.001,1.01
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,44,0.001,0.001,0,0.246,0,1.048
