device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,1,1,1,32,178.703,28.115,0.022,10.555,15.87,1.913
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,2,1,1,32,169.118,28.125,0.007,7.887,11.441,1.922
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,4,1,1,32,170.619,26.628,0.012,6.852,8.549,2.679
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,8,1,1,32,169.68,26.14,0.012,6.064,4.26,2.2
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,16,1,1,32,164.896,25.689,0.008,12.166,1.147,1.83
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,32,1,1,32,166.23,25.668,0.007,7.817,0.836,2.389
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,64,1,1,32,164.223,24.275,0.008,8.288,0.4,2.111
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,128,1,1,32,170.552,25.486,0.008,7.829,0.522,2.251
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,256,1,1,32,166.362,24.793,0.008,4.95,0.288,2.056
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,512,1,1,32,167.037,25.618,0.01,7.953,0.353,2.075
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,1024,1,1,32,171.828,25.122,0.008,4.959,0.158,2.115
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,2048,1,1,32,168.731,24.608,0.009,11.235,0.279,2.063
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,4096,1,1,32,165.984,24.861,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,8192,1,1,32,169.074,23.18,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,1,1,1,32,170.673,28.167,0.015,10.647,20.437,1.964
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,2,1,1,32,221.359,27.746,0.009,8.25,16.59,1.947
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,4,1,1,32,170.777,26.363,0.009,6.784,4.862,1.809
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,8,1,1,32,168.166,25.887,0.008,6.012,2.1,2.113
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,16,1,1,32,167.847,25.619,0.009,8.843,2.126,2.043
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,32,1,1,32,169.796,25.649,0.009,10.939,1.301,2.133
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,64,1,1,32,170.572,24.768,0.008,8.101,0.756,1.945
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,128,1,1,32,172.305,25.749,0.008,6.248,0.491,2.068
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,256,1,1,32,173.867,25.953,0.008,4.601,0.27,2.115
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,512,1,1,32,173.221,25.375,0.009,4.709,0.254,1.991
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,1024,1,1,32,172.781,25.094,0.009,4.802,0.163,2.176
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,2048,1,1,32,168.746,25.095,0.009,8.666,0.305,2.262
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,4096,1,1,32,216.992,26.243,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,8192,1,1,32,170.353,23.633,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,1,1,1,32,177.739,28.41,0.015,11.067,28.092,2.352
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,2,1,1,32,221.895,31.881,0.011,8.584,16.787,2.878
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,4,1,1,32,223.924,30.642,0.011,6.938,7.702,2.551
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,8,1,1,32,216.37,26.125,0.01,6.078,2.068,2.186
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,16,1,1,32,168.359,25.335,0.009,5.375,2.291,2.462
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,32,1,1,32,172.102,25.849,0.008,5.862,0.998,2.602
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,64,1,1,32,174.919,26.716,0.009,4.764,0.767,2.553
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,128,1,1,32,174.708,26.94,0.01,4.737,0.267,1.927
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,256,1,1,32,168.491,25.944,0.009,5.126,0.201,1.945
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,512,1,1,32,172.784,25.039,0.011,4.89,0.276,2.217
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,1024,1,1,32,171.603,25.733,0.009,7.74,0.252,2.753
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,2048,1,1,32,169.08,26.034,0.009,6.075,0.235,2.556
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,4096,1,1,32,172.152,25.804,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,8192,1,1,32,170.087,23.912,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,1,1,1,32,175.436,28.037,0.015,10.862,21.516,2.263
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,2,1,1,32,227.776,31.69,0.014,8.292,16.723,2.398
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,4,1,1,32,219.738,29.856,0.009,6.882,8.474,2.57
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,8,1,1,32,171.785,25.919,0.008,6.076,4.281,3.111
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,16,1,1,32,170.55,26.653,0.009,6.613,1.425,2.986
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,32,1,1,32,174.167,26.213,0.009,5.047,0.629,2.97
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,64,1,1,32,173.613,24.707,0.009,6.419,0.393,3.03
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,128,1,1,32,168.637,24.769,0.009,7.31,0.279,3.166
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,256,1,1,32,172.135,25.49,0.01,4.773,0.18,2.586
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,512,1,1,32,168.984,25.134,0.009,4.791,0.158,2.248
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,1024,1,1,32,167.675,24.808,0.008,5.257,0.132,3.025
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.09715e+06,2048,1,1,32,173.762,24.514,0.01,8.453,0.135,2.4
