device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,2.18104e+08,1,1,1,832,4339.38,140.664,0.007,1016.17,370.704,9.748
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,2.18104e+08,2,1,1,832,4357.04,138.788,0.009,662.168,268.071,7.513
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,2.18104e+08,4,1,1,832,4308.78,138.966,0.009,517.592,299.176,7.603
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,2.18104e+08,8,1,1,832,4309.88,139.964,0.025,443.329,301.238,7.399
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,2.18104e+08,16,1,1,832,4310.42,138.426,0.023,394.218,302.489,6.64
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,2.18104e+08,32,1,1,832,4304.07,138.997,0.009,384.675,301.585,7.043
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,2.18104e+08,64,1,1,832,4304.52,138.805,0.008,383.764,303.832,6.787
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,2.18104e+08,128,1,1,832,4303.48,133.111,0.008,383.153,301.121,7.569
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,2.18104e+08,256,1,1,832,4310.1,135.96,0.009,384.466,306.635,7.84
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,2.18104e+08,512,1,1,832,4326.57,137.544,0.009,383.927,298.789,7.45
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,2.18104e+08,1024,1,1,832,4310.03,138.829,0.008,382.635,308.754,11.694
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,2.18104e+08,2048,1,1,832,4374.55,146.8,0.009,390.107,361.812,10.311
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,2.18104e+08,4096,1,1,832,4435.11,138.605,0.008,388.879,304.185,6.947
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,2.18104e+08,8192,1,1,832,4305.22,137.4,0.008,386.397,305.885,7.038
