device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,1,1,1,455,2448.18,370.102,0.01,231.549,25.626,4.548
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,2,1,1,455,2532.53,323.084,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,4,1,1,455,2438.03,302.542,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,8,1,1,455,2438.55,320.417,0.013,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,16,1,1,455,2438.99,301.905,0.013,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,32,1,1,455,2440.22,320.489,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,64,1,1,455,2439.35,302.559,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,128,1,1,455,2438.32,320.263,0.02,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,256,1,1,455,2439,301.964,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,512,1,1,455,2440.71,320.469,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,1024,1,1,455,2444.98,301.696,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,2048,1,1,455,2438.43,320.752,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,4096,1,1,455,2438.55,302.088,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,8192,1,1,455,2440.82,320.024,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,1,1,1,455,2446.93,325.629,0.011,208.836,24.812,5.085
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,2,1,1,455,2538.59,323.827,0.012,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,4,1,1,455,2438.47,302.722,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,8,1,1,455,2438.53,321.46,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,16,1,1,455,2439.19,302.634,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,32,1,1,455,2439.34,321.156,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,64,1,1,455,2439.03,302.739,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,128,1,1,455,2438.5,320.932,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,256,1,1,455,2439.57,303.075,0.012,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,512,1,1,455,2439.38,320.906,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,5.97688e+06,1024,1,1,455,2438.33,302.565,0.01,-1,-1,-1
