device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,1,1,1,200,1072.98,180.116,0.006,105.062,4.136,3.95
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,2,1,1,200,1144.13,141.656,0.009,90.855,3.274,3.909
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,4,1,1,200,1078.96,145,0.01,85.792,3.286,4.071
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,8,1,1,200,1077.91,141.543,0.009,83.586,3.273,4.613
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,16,1,1,200,1078.17,141.512,0.012,32.642,3.297,4.636
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,32,1,1,200,1072.29,141.55,0.01,35.605,3.275,4.279
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,64,1,1,200,1072.72,141.906,0.012,28.79,3.287,4.596
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,128,1,1,200,1071.88,141.559,0.01,34.538,3.256,4.12
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,256,1,1,200,1074.59,141.947,0.012,27.456,3.299,3.729
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,512,1,1,200,1073.96,141.619,0.012,27.727,3.284,4.335
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,1024,1,1,200,1075.19,141.457,0.01,40.22,3.267,4.189
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,2048,1,1,200,1070.87,141.531,0.009,39.913,3.293,4.126
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,4096,1,1,200,1073.01,141.933,0.011,41.096,3.291,3.824
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,8192,1,1,200,1072.13,141.224,0.009,41.899,3.299,5.189
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,1,1,1,200,1075.43,137.656,0.01,99.917,12.366,3.071
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,2,1,1,200,1133.22,137.854,0.014,84.566,13.302,4.561
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,4,1,1,200,1110.41,137.95,0.006,87.534,7.078,3.468
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,8,1,1,200,1129.02,136.412,0.01,83.186,8.298,3.456
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,16,1,1,200,1072.47,137.524,0.009,28.999,9.302,3.345
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,32,1,1,200,1072.69,137.584,0.01,27.629,21.85,4.309
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,64,1,1,200,1265.47,137.421,0.007,39.123,4.019,4.262
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,128,1,1,200,1137.19,136.258,0.007,32.132,3.22,4.37
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,256,1,1,200,1072.25,136.481,0.01,31.346,3.222,4.511
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,512,1,1,200,1080.14,136.565,0.012,31.965,3.2,4.096
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,2.62144e+06,1024,1,1,200,1071.27,136.426,0.009,37.698,3.22,3.702
