device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,1,1,1,25,134.461,6.02,0.009,37.744,22.175,1.762
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,1,2,1,25,136.922,7.874,0.009,27.767,8.986,1.728
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,1,4,1,25,135.153,7.56,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,1,8,1,25,130.789,5.726,0.021,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,1,16,1,25,131.596,5.941,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,1,32,1,25,131.711,6.062,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,1,64,1,25,131.655,5.913,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,1,128,1,25,132.307,5.795,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,1,256,1,25,131.763,5.887,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,1,512,1,25,131.662,6.064,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,1,1024,1,25,131.49,5.82,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,1,2048,1,25,131.726,6.342,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,1,4096,1,25,131.959,6.045,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,1,8192,1,25,131.666,5.872,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,2,1,1,25,131.984,5.807,0.008,27.497,13.287,1.308
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,2,2,1,25,138.031,7.349,0.008,22.283,11.999,1.595
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,2,4,1,25,136.01,7.491,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,2,8,1,25,131.769,5.853,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,2,16,1,25,132.532,5.882,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,2,32,1,25,131.86,5.952,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,2,64,1,25,136.908,5.846,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,2,128,1,25,131.929,5.852,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,2,256,1,25,131.643,5.825,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,2,512,1,25,131.781,5.869,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,2,1024,1,25,131.559,5.888,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixTranspose,TWO_D,2610,2610,2,2048,1,25,131.744,5.834,0.008,-1,-1,-1
