device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,11585,11585,11585,8,8,1,511,5338.43,726.729,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,11585,11585,11585,8,16,1,511,5303.58,623.749,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,11585,11585,11585,8,32,1,511,5303.22,622.305,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,11585,11585,11585,8,64,1,511,5304.42,623.887,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,11585,11585,11585,8,128,1,511,5309.45,623.127,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,11585,11585,11585,8,256,1,511,5304.33,622.603,0.013,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,11585,11585,11585,8,512,1,511,5303.46,622.705,0.013,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,11585,11585,11585,8,1024,1,511,5305.63,622.724,0.012,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,11585,11585,11585,16,8,1,511,5303.35,623.713,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,11585,11585,11585,16,16,1,511,5304.99,622.885,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,11585,11585,11585,16,32,1,511,5303.44,624.504,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,11585,11585,11585,16,64,1,511,5305.12,612.182,0.012,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,11585,11585,11585,16,128,1,511,5310.9,623.478,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,11585,11585,11585,16,256,1,511,5304.52,624.122,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,11585,11585,11585,16,512,1,511,5303.56,624.541,0.013,-1,-1,-1
