device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.18489e+07,1,1,1,903,6075.2,639.514,0.012,24.669,0.01,2.823
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.18489e+07,2,1,1,903,6063.8,596.039,0.01,14.964,0.025,4.724
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.18489e+07,4,1,1,903,6065.83,594.94,0.011,9.711,0.024,4.932
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.18489e+07,8,1,1,903,6069.92,594.737,0.01,7.045,0.025,4.876
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.18489e+07,16,1,1,903,6065.28,594.808,0.01,5.24,0.025,5.35
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.18489e+07,32,1,1,903,6071.45,594.346,0.007,4.334,0.011,3.152
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.18489e+07,64,1,1,903,6069.42,594.531,0.011,4.077,0.026,4.897
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.18489e+07,128,1,1,903,6080.46,595.097,0.01,3.945,0.025,4.821
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.18489e+07,256,1,1,903,6069.71,594.364,0.006,3.581,0.012,2.919
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.18489e+07,512,1,1,903,6071.03,595.191,0.01,3.675,0.026,4.962
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.18489e+07,1024,1,1,903,6067.13,595.599,0.01,3.119,0.025,4.846
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,1.18489e+07,2048,1,1,903,6071.88,593.953,0.006,3.18,0.012,2.873
