device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,128,1,1,5,8.63,4.53,0.004,12.399,0.208,2.005
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,256,1,1,5,9.655,4.051,0.003,11.203,0.204,1.657
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,512,1,1,5,6.62,4.542,0.003,5.203,0.201,2.67
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,1024,1,1,5,10.257,5.039,0.004,4.147,0.2,1.924
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,2048,1,1,5,9.965,4.525,0.004,4.367,0.338,2.124
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,4096,1,1,5,10.135,5.459,0.004,6.549,0.201,2.131
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,8192,1,1,5,8.123,4.435,0.003,5.771,0.202,2.897
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,1,1,1,5,8.064,5.551,0.006,7.809,0.569,2.042
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,2,1,1,5,10.56,4.491,0.005,17.813,0.201,2.605
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,4,1,1,5,11.183,5.314,0.006,16.968,0.357,2.428
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,8,1,1,5,9.354,3.537,0.003,9.469,0.177,1.626
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,16,1,1,5,6.726,4.276,0.005,9.513,0.189,2.415
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,32,1,1,5,11.036,3.724,0.004,13.095,0.33,2.411
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,64,1,1,5,10.666,3.742,0.008,15.141,0.188,1.504
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,128,1,1,5,9.859,3.664,0.003,12.558,0.181,1.642
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,256,1,1,5,5.041,3.796,0.003,11.215,0.839,2.816
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,512,1,1,5,11.18,5.395,0.006,4.707,0.331,2.896
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,1024,1,1,5,6.006,3.949,0.002,3.645,0.176,1.86
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,2048,1,1,5,6.689,4.249,0.006,4.077,0.237,1.98
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,4096,1,1,5,10.453,5.258,0.006,6.23,0.324,2.585
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,8192,1,1,5,11.185,5.335,0.005,6.045,0.183,2.385
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,1,1,1,5,5.537,5.663,0.006,6.692,0.18,1.96
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,2,1,1,5,6.896,4.982,0.003,16.822,0.119,2.368
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,4,1,1,5,9.371,3.915,0.003,13.094,0.116,2.132
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,8,1,1,5,10.235,3.926,0.003,16.942,0.116,2.789
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,16,1,1,5,7.766,3.929,0.018,16.199,0.116,3.017
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,32,1,1,5,11.178,5.459,0.02,19.042,0.118,2.326
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,64,1,1,5,11.181,5.828,0.007,14.232,0.231,3
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,128,1,1,5,11.173,4.13,0.003,10.803,0.118,3.353
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,256,1,1,5,5.735,4.008,0.003,15.701,0.117,2.17
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,512,1,1,5,6.835,4.277,0.018,5.949,0.116,2.756
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,1024,1,1,5,6.69,3.882,0.003,4.752,0.11,2.759
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,2048,1,1,5,7.208,3.669,0.002,3.971,0.109,3.229
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,4096,1,1,5,7.86,5.12,0.003,6.526,0.108,4.234
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,8192,1,1,5,6.973,5.274,0.003,6.245,0.111,3.582
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,1,1,1,5,10.652,5.661,0.005,7.317,0.679,3.326
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,2,1,1,5,11.578,5.027,0.006,16.131,0.249,3.095
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,4,1,1,5,11.201,5.65,0.005,10.912,0.423,2.157
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,8,1,1,5,7.642,4.322,0.006,12.397,0.26,2.102
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,16,1,1,5,9.542,4.228,0.004,13.433,0.244,2.524
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,32,1,1,5,11.183,5.59,0.009,11.283,0.342,2.388
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,64,1,1,5,11.194,5.589,0.008,12.732,0.381,3.011
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,128,1,1,5,11.231,5.368,0.005,14.43,0.232,1.892
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,256,1,1,5,6.077,4.427,0.003,14.4,0.356,2.605
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,512,1,1,5,11.187,4.988,0.005,6.202,0.228,2.662
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,1024,1,1,5,11.188,5.569,0.007,3.706,0.356,3.026
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,2048,1,1,5,11.189,6.846,0.004,5.358,0.248,2.636
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,4096,1,1,5,11.182,5.524,0.009,4.909,0.414,2.756
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,8192,1,1,5,11.195,4.877,0.004,6.785,0.387,4.566
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,1,1,1,5,6.327,5.976,0.005,7.415,0.345,2.623
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,2,1,1,5,9.547,4.384,0.005,17.898,0.175,1.68
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,4,1,1,5,7.333,3.714,0.003,11.777,0.185,1.595
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,8,1,1,5,10.665,3.933,0.004,12.9,0.173,1.568
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,16,1,1,5,4.856,3.76,0.003,11.879,0.17,2.181
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,32,1,1,5,9.703,5.694,0.01,19.977,0.311,2.501
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,64,1,1,5,10.517,3.704,0.008,9.16,0.181,2.845
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,128,1,1,5,11.178,4.82,0.007,16.256,0.185,2.563
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,256,1,1,5,9.604,3.614,0.002,10.557,0.183,1.773
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,512,1,1,5,5.493,4.091,0.003,5.121,0.173,1.947
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,1024,1,1,5,6.843,3.566,0.005,4.367,0.172,1.766
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,2048,1,1,5,7.262,4.248,0.003,3.908,0.172,1.82
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,4096,1,1,5,6.346,4.456,0.007,4.212,0.277,2.785
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,8192,1,1,5,10.26,4.85,0.003,8.433,0.172,4.76
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,1,1,1,5,8.119,5.507,0.005,6.64,0.388,2.398
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,2,1,1,5,10.865,5.247,0.003,19.534,0.174,1.685
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,4,1,1,5,7.364,4.204,0.003,17.612,0.173,2.277
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,8,1,1,5,6.123,3.945,0.003,13.081,0.172,2.465
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,16,1,1,5,11.182,5.515,0.007,14.808,0.335,2.566
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,32,1,1,5,11.178,4.977,0.003,20.412,0.183,1.503
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,64,1,1,5,7.388,3.964,0.004,16.288,0.174,3.338
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,128,1,1,5,11.174,5.204,0.003,22.496,0.186,2.833
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,256,1,1,5,5.478,4.402,0.003,11.353,0.171,1.588
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,512,1,1,5,9.58,3.872,0.005,4.973,0.177,2.599
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,1024,1,1,5,9.03,5.216,0.005,4.009,0.366,2.5
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,2048,1,1,5,11.185,5.343,0.006,3.812,0.334,2.564
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,4096,1,1,5,11.177,6.345,0.003,6.047,0.317,2.778
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,8192,1,1,5,7.998,3.91,0.004,7.095,0.179,3.978
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,1,1,1,5,9.867,6.294,0.005,6.763,0.164,2.504
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,2,1,1,5,9.986,5.182,0.004,14.684,0.144,2.646
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,4,1,1,5,8.656,4.738,0.003,9.769,0.192,2.675
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,8,1,1,5,10.642,4.222,0.004,11.655,0.143,2.726
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,16,1,1,5,10.937,4.283,0.003,12.188,0.143,2.776
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,32,1,1,5,10.764,4.261,0.004,13.453,0.142,1.947
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,64,1,1,5,10.836,4.418,0.004,14.851,0.143,2.522
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,128,1,1,5,9.072,4.314,0.003,12.668,0.144,2.121
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,256,1,1,5,9.905,4.236,0.004,9.445,0.199,3.183
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,512,1,1,5,11.176,4.348,0.004,5.701,0.136,2.306
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,1024,1,1,5,9.575,4.213,0.003,4.359,0.132,2.626
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,2048,1,1,5,8.813,5.668,0.003,4.005,0.132,2.151
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,4096,1,1,5,8.199,5.702,0.003,6.242,0.132,2.828
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,8192,1,1,5,7.161,4.299,0.002,6.001,0.137,4.105
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,1,1,1,5,7.259,5.827,0.006,7.124,0.572,3.464
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,2,1,1,5,10.98,4.299,0.004,19.881,0.172,3.025
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,4,1,1,5,5.768,4.596,0.004,13.541,0.179,2.598
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,8,1,1,5,11.183,5.428,0.002,10.414,0.176,1.704
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,16,1,1,5,8.003,3.7,0.006,13.286,0.171,1.66
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,32,1,1,5,10.486,3.576,0.002,13.601,0.178,2.419
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,64,1,1,5,10.318,3.585,0.003,16.097,0.172,1.584
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,128,1,1,5,9.226,3.589,0.002,14.084,0.172,1.585
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,256,1,1,5,9.881,3.586,0.002,16.463,0.179,2.55
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,512,1,1,5,11.188,5.284,0.007,5.543,0.323,2.86
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,1024,1,1,5,11.187,3.633,0.002,4.282,0.295,1.544
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,2048,1,1,5,7.499,4.381,0.003,5.87,0.173,1.561
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,4096,1,1,5,9.555,4.362,0.003,4.268,0.173,1.772
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,8192,1,1,5,7.574,4.725,0.003,6.164,0.173,3.003
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,1,1,1,5,10.17,5.641,0.005,6.778,0.615,3.24
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,2,1,1,5,6.813,4.977,0.007,17.228,0.242,2.89
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,4,1,1,5,5.577,4.56,0.005,12.62,0.24,3.282
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,8,1,1,5,7.291,4.237,0.004,10.883,0.2,2.227
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,16,1,1,5,9.623,3.972,0.004,12.642,0.198,3.01
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,32,1,1,5,10.135,4.018,0.003,13.655,0.362,2.105
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,64,1,1,5,9.624,3.983,0.005,18.398,0.196,2.932
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,128,1,1,5,7.117,4.421,0.004,10.191,0.203,2.188
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,256,1,1,5,10.127,4.054,0.005,17.045,0.374,2.273
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,512,1,1,5,8.162,4.146,0.005,4.843,0.209,2.584
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,1024,1,1,5,9.458,5.147,0.015,3.977,0.347,3.23
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,2048,1,1,5,11.183,4.835,0.004,5.772,0.334,3.101
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,4096,1,1,5,9.626,4.031,0.006,4.845,0.352,3.476
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,65536,8192,1,1,5,10.217,5.418,0.007,6.144,0.413,5.778
