device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,32,1,17.184,0.003,939.258,2.987,0.608
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,64,1,17.124,0.002,948.992,2.989,0.607
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,128,1,17.115,0.002,949.885,2.985,0.606
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,256,1,17.162,0.003,950.914,2.992,0.613
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,512,1,17.198,0.002,943.095,2.986,0.624
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,1,1,17.18,0.002,2373.12,2.992,0.6
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,2,1,17.15,0.002,1203.78,2.998,0.59
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,4,1,17.317,0.003,665.772,2.99,0.609
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,8,1,17.167,0.002,519.565,3.006,0.648
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,16,1,17.109,0.003,499.107,2.996,0.625
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,32,1,17.143,0.003,505.145,3.001,0.609
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,64,1,17.157,0.002,500.687,3.009,0.625
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,128,1,17.265,0.002,497.245,2.998,0.616
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,256,1,17.159,0.003,496.649,3.032,0.613
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,1,1,17.168,0.003,1180.59,2.988,0.613
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,2,1,17.179,0.002,601.144,2.983,0.613
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,4,1,17.166,0.002,334.326,2.987,0.618
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,8,1,17.128,0.003,282.795,2.991,0.63
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,16,1,17.206,0.003,288.66,2.997,0.616
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,32,1,17.179,0.003,282.355,2.991,0.623
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,64,1,17.142,0.002,279.94,2.988,0.603
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,128,1,17.183,0.003,279.131,2.986,0.611
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,16,1,1,17.103,0.003,589.68,2.999,0.605
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,16,2,1,17.238,0.002,297.346,2.99,0.603
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,16,4,1,17.097,0.003,174.155,2.986,0.616
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,16,8,1,19.661,0.003,182.075,3.029,0.645
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,16,16,1,17.145,0.002,174.42,2.986,0.61
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,16,32,1,17.467,0.002,172.818,2.985,0.606
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,16,64,1,17.137,0.002,168.912,2.986,0.608
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,32,1,1,17.176,0.002,297.669,2.995,0.61
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,32,2,1,17.092,0.003,158.177,2.998,0.607
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,32,4,1,17.16,0.002,139.585,3.024,0.612
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,32,8,1,17.16,0.003,134.603,3.002,0.606
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,32,16,1,17.159,0.002,134.555,3.002,0.604
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,32,32,1,17.191,0.002,133.884,2.984,0.612
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,64,1,1,17.128,0.002,157.228,2.984,0.605
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,64,2,1,17.11,0.003,141.219,2.999,0.606
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,64,4,1,17.158,0.002,134.782,2.998,0.608
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,64,8,1,17.113,0.002,133.686,2.983,0.608
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,64,16,1,17.11,0.003,133.452,2.984,0.628
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,128,1,1,17.105,0.003,187.034,2.986,0.61
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,128,2,1,17.27,0.002,138.204,3.005,0.609
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,128,4,1,17.575,0.002,134.669,2.988,0.625
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,128,8,1,17.236,0.002,133.588,2.988,0.607
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,256,1,1,17.24,0.002,181.798,3.02,0.605
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,256,2,1,17.097,0.003,138.248,2.994,0.609
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,256,4,1,17.145,0.003,134.201,2.994,0.604
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,512,1,1,17.165,0.002,161.429,2.994,0.601
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,512,2,1,17.173,0.002,137.427,3.025,0.629
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1024,1,1,17.32,0.002,145.295,2.99,0.614
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1,1,1,17.22,0.003,9146.49,4.566,0.565
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1,2,1,17.225,0.002,4682.49,3,0.563
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1,4,1,17.244,0.004,2572.16,3.001,0.555
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1,8,1,17.184,0.004,2049.31,2.999,0.568
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1,16,1,17.303,0.003,1901.16,2.744,799.945
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1,32,1,17.144,0.002,1822.36,2.995,0.59
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1,64,1,17.259,0.003,1816.23,3.011,0.545
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1,128,1,17.195,0.003,1830.18,3.044,0.575
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1,256,1,17.239,0.003,1842.84,3,0.577
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1,512,1,17.647,0.003,1862.69,3.042,0.597
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1,1024,1,17.239,0.003,2039.38,3.076,0.569
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,1,1,17.188,0.003,4671.03,3.006,0.555
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,2,1,17.185,0.003,2355.52,3.015,0.578
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,4,1,17.59,0.003,1293.74,3.008,0.594
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,8,1,17.221,0.003,1029.09,3.01,0.578
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,16,1,17.173,0.003,952.824,3.01,0.584
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,32,1,17.197,0.003,939.44,3.016,0.61
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,64,1,17.212,0.003,949.317,2.999,0.588
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,128,1,17.246,0.003,950.739,2.998,0.562
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,256,1,17.19,0.003,949.44,3.021,0.59
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,512,1,17.303,0.004,943.097,3.001,0.597
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,1,1,17.292,0.003,2368.59,3.012,0.578
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,2,1,17.206,0.002,1204.1,2.995,0.584
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,4,1,17.172,0.003,665.316,3.199,0.638
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,8,1,17.2,0.004,519.839,3.001,0.584
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,16,1,17.234,0.003,498.895,3,0.592
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,32,1,17.35,0.004,505.521,2.849,0.565
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,64,1,17.239,0.003,500.596,2.994,0.588
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,128,1,17.19,0.003,496.528,2.999,0.613
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,256,1,17.2,0.003,497.959,3.005,0.6
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,1,1,17.235,0.003,1177.22,3.008,0.594
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,2,1,17.191,0.003,601.11,3.008,0.582
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,4,1,17.255,0.003,334.17,3.004,0.586
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,8,1,17.26,0.003,282.558,2.999,0.584
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,16,1,17.196,0.003,289.235,3.007,0.583
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,32,1,17.269,0.003,282.583,3.011,0.61
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,64,1,17.182,0.002,279.877,2.997,0.597
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,128,1,17.377,0.003,279.024,2.995,0.595
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,16,1,1,17.189,0.003,587.044,2.998,0.591
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,16,2,1,17.482,0.003,296.905,3.065,0.591
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,16,4,1,17.479,0.003,174.142,3.005,0.586
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,16,8,1,17.455,0.003,181.98,3,0.565
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,16,16,1,17.22,0.002,174.727,3,0.603
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,16,32,1,17.276,0.012,172.779,5.252,0.786
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,16,64,1,25.185,0.002,168.772,6.254,0.592
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,32,1,1,32.587,0.002,296.958,6.194,0.596
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,32,2,1,34.646,0.002,158.105,6.498,0.564
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,32,4,1,34.353,0.002,139.359,6.48,0.561
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,32,8,1,34.615,0.003,134.642,5.224,0.582
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,32,16,1,34.646,0.006,134.498,6.482,0.596
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,32,32,1,34.635,0.003,133.821,6.499,0.578
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,64,1,1,29.698,0.002,157.176,6.484,0.595
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,64,2,1,34.559,0.002,141.088,6.486,0.582
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,64,4,1,34.612,0.002,134.783,6.551,0.602
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,64,8,1,34.361,0.002,133.91,6.468,0.592
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,64,16,1,34.598,0.002,133.468,6.427,0.589
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,128,1,1,34.647,0.002,185.694,6.486,0.6
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,128,2,1,34.738,0.002,138.263,6.493,0.593
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,128,4,1,34.686,0.003,134.45,6.49,0.594
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,128,8,1,27.991,0.002,133.579,6.463,0.589
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,256,1,1,34.706,0.003,180.911,6.477,0.587
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,256,2,1,33.946,0.002,138.277,6.359,0.578
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,256,4,1,34.694,0.003,134.44,5.127,0.589
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,512,1,1,34.701,0.002,161.33,5.047,0.546
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,512,2,1,34.644,0.003,137.615,6.476,0.601
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1024,1,1,34.655,0.002,144.79,6.484,0.578
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1,1,1,17.134,0.002,9201.81,4.589,0.581
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1,2,1,17.103,0.003,4707.18,2.986,0.579
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1,4,1,17.078,0.003,2627.51,2.985,0.581
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1,8,1,17.07,0.002,2316.32,2.985,0.582
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1,16,1,17.094,0.002,2229.27,3.02,0.579
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1,32,1,17.157,0.002,2165.07,2.986,0.585
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1,64,1,17.082,0.002,2306.16,3.024,0.586
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1,128,1,17.155,0.002,2446.84,3.03,0.594
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1,256,1,17.247,0.002,2577.33,2.988,0.592
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1,512,1,17.093,0.002,2831.49,3.043,0.594
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1,1024,1,17.073,0.002,2948.12,2.997,0.582
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,1,1,17.092,0.002,5157.54,2.993,0.564
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,2,1,17.112,0.002,2803.71,2.988,0.567
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,4,1,17.049,0.002,1820.83,3.03,0.583
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,8,1,17.164,0.003,1502.25,2.984,0.603
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,16,1,17.112,0.003,1399.6,2.987,0.601
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,32,1,17.082,0.002,1445.57,2.976,0.592
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,64,1,17.201,0.003,1455.47,2.766,0.56
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,128,1,17.077,0.002,1411.63,2.989,0.587
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,256,1,17.128,0.002,1374.88,2.989,0.609
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,2,512,1,17.11,0.002,1401.32,2.987,0.593
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,1,1,17.106,0.002,2835.03,2.986,0.588
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,2,1,17.1,0.003,1517.13,2.986,0.599
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,4,1,17.078,0.003,938.657,2.984,0.609
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,8,1,17.07,0.002,716.375,2.999,0.595
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,16,1,17.142,0.002,674.314,2.991,0.604
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,32,1,17.062,0.002,692.959,2.995,0.611
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,64,1,17.062,0.003,747.73,2.987,0.587
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,128,1,17.086,0.002,624.605,2.998,0.591
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,4,256,1,17.187,0.003,645.364,2.974,0.593
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,1,1,17.083,0.002,1329.61,2.986,0.608
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,2,1,17.053,0.002,687.653,3.022,0.603
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,4,1,17.076,0.002,367.929,2.986,0.585
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,8,1,17.049,0.003,338.004,2.982,0.586
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,16,1,17.081,0.002,325.938,2.995,0.6
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,32,1,17.062,0.003,309.391,2.974,0.586
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,64,1,17.031,0.002,295.846,2.984,0.594
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,8,128,1,17.11,0.002,301.784,2.989,0.591
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,16,1,1,17.062,0.002,616.55,3.021,0.591
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,16,2,1,17.108,0.003,297.5,2.98,0.602
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,16,4,1,17.057,0.003,174.141,2.987,0.589
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,16,8,1,17.099,0.003,195.883,2.983,0.591
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,16,16,1,17.087,0.003,174.705,2.985,0.59
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,16,32,1,17.094,0.002,172.644,2.98,0.604
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,16,64,1,17.174,0.002,169.035,2.982,0.608
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,32,1,1,17.049,0.003,297.75,3.048,0.6
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,32,2,1,17.145,0.003,158.275,2.986,0.587
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,32,4,1,17.087,0.003,139.713,2.982,0.608
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,32,8,1,17.079,0.002,134.618,2.986,0.593
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,32,16,1,17.073,0.002,134.48,2.985,0.593
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,32,32,1,17.085,0.002,133.843,3,0.612
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,64,1,1,17.06,0.003,157.304,2.987,0.585
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,64,2,1,17.076,0.003,141.283,2.987,0.587
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,64,4,1,17.042,0.002,135.078,2.989,0.596
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,64,8,1,17.106,0.002,134.37,2.98,0.612
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,64,16,1,17.076,0.002,133.442,3.023,0.588
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,128,1,1,17.06,0.002,186.593,2.981,0.606
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,128,2,1,17.209,0.002,138.571,2.981,0.605
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,128,4,1,17.116,0.003,134.637,2.976,0.592
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,128,8,1,17.854,0.002,133.624,3.354,0.626
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,256,1,1,17.103,0.003,186.374,2.976,0.615
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,256,2,1,17.136,0.003,138.36,2.975,0.61
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,256,4,1,17.076,0.002,133.822,2.984,0.595
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,512,1,1,17.117,0.003,161.493,2.992,0.589
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,512,2,1,17.068,0.002,137.378,2.984,0.596
Tesla K20Xm,MatrixMultiplication,TWO_D,2048,4096,1024,1024,1,1,17.049,0.002,144.238,3.009,0.601
