device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,16,32,1,5.769,0.002,557.655,8.385,0.555
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,16,64,1,5.783,0.001,664.88,8.372,0.581
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,32,1,1,5.788,0.003,1493.47,8.328,0.554
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,32,2,1,5.774,0.002,806.995,8.392,0.569
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,32,4,1,5.776,0.002,475.21,8.369,0.568
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,32,8,1,5.782,0.003,483.366,8.403,0.555
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,32,16,1,5.819,0.002,530.918,8.265,0.556
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,32,32,1,5.798,0.002,639.846,8.407,0.554
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,64,1,1,5.793,0.002,825.94,8.397,0.558
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,64,2,1,5.8,0.001,488.745,8.304,0.545
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,64,4,1,5.794,0.002,489.285,8.349,0.562
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,64,8,1,5.801,0.002,522.187,8.786,0.583
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,64,16,1,5.871,0.001,643.265,8.328,0.55
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,128,1,1,5.808,0.002,496.3,8.269,0.545
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,128,2,1,5.772,0.001,506.515,8.378,0.552
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,128,4,1,5.79,0.002,532.504,8.347,0.546
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,128,8,1,5.884,0.002,653.866,8.295,0.545
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,256,1,1,5.795,0.003,513.901,8.461,0.593
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,256,2,1,5.814,0.002,552.014,8.412,0.578
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,256,4,1,5.814,0.002,660.404,8.384,0.551
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,512,1,1,5.795,0.002,558.525,8.354,0.55
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,512,2,1,5.793,0.002,668.471,8.349,0.551
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,1024,1,1,5.878,0.002,671.099,8.375,0.569
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,1,1,1,5.831,0.002,43637.8,10.071,0.662
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,1,2,1,5.906,0.002,23147.7,9.527,0.626
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,1,4,1,5.85,0.002,12497.6,8.407,0.618
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,1,8,1,5.838,0.002,7145.32,8.405,0.623
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,1,16,1,5.849,0.002,4610.75,8.427,0.621
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,1,32,1,5.817,0.002,3759.92,8.433,0.619
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,1,64,1,5.822,0.001,3633.36,8.284,0.614
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,1,128,1,5.83,0.002,3630.61,8.532,0.626
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,1,256,1,5.925,0.002,3648.22,9.582,0.614
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,1,512,1,5.863,0.003,3689.23,8.36,0.624
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,1,1024,1,5.83,0.002,3801,8.341,0.612
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,2,1,1,5.836,0.002,21899.3,8.466,0.615
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,2,2,1,5.863,0.002,11638.6,8.607,0.624
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,2,4,1,5.843,0.002,6281.65,9.55,0.607
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,2,8,1,5.869,0.002,3611.02,8.453,0.632
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,2,16,1,5.851,0.003,2373.58,8.23,0.615
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,2,32,1,5.828,0.002,1960.15,8.255,0.624
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,2,64,1,5.815,0.002,1949.55,8.298,0.616
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,2,128,1,5.818,0.002,1968.41,8.223,0.614
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,2,256,1,5.862,0.003,1997.64,8.279,0.608
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,2,512,1,5.843,0.002,2045.19,8.238,0.613
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,4,1,1,5.814,0.002,10996.2,8.42,0.614
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,4,2,1,5.839,0.002,5862.61,8.384,0.615
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,4,4,1,5.839,0.003,3182.57,8.243,0.626
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,4,8,1,5.849,0.002,1840.98,8.311,0.614
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,4,16,1,5.849,0.002,1141.61,8.209,0.619
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,4,32,1,5.821,0.002,1112.72,8.195,0.611
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,4,64,1,5.839,0.002,1122.91,8.186,0.637
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,4,128,1,5.829,0.002,1138.2,8.22,0.618
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,4,256,1,5.809,0.003,1159.54,8.216,0.612
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,8,1,1,5.824,0.002,5633.83,9.757,0.62
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,8,2,1,5.837,0.002,3028.78,8.308,0.622
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,8,4,1,5.838,0.002,1642.45,8.276,0.626
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,8,8,1,5.84,0.003,906.103,8.271,0.612
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,8,16,1,5.833,0.002,662.704,8.121,0.61
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,8,32,1,5.805,0.003,663.689,8.214,0.61
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,8,64,1,5.849,0.002,683.7,8.248,0.612
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,8,128,1,5.844,0.003,790.664,8.236,0.615
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,16,1,1,5.833,0.003,2866.5,8.273,0.615
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,16,2,1,5.829,0.001,1562.42,8.329,0.617
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,16,4,1,5.817,0.002,833.564,8.109,0.613
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,16,8,1,5.817,0.002,501.017,8.076,0.623
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,16,16,1,5.822,0.003,516.122,8.219,0.625
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,16,32,1,6.179,0.002,554.015,8.114,0.613
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,16,64,1,5.821,0.002,661.564,8.17,0.613
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,32,1,1,5.812,0.002,1491.14,8.66,0.612
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,32,2,1,5.831,0.002,804.959,8.185,0.624
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,32,4,1,5.841,0.002,472.28,8.094,0.611
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,32,8,1,5.812,0.002,479.833,8.095,0.616
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,32,16,1,5.823,0.003,528.051,9.753,0.639
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,32,32,1,5.934,0.001,636.546,8.178,0.61
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,64,1,1,5.822,0.002,822.93,8.329,0.632
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,64,2,1,5.814,0.002,485.479,8.094,0.612
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,64,4,1,5.806,0.002,487.057,8.119,0.612
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,64,8,1,5.961,0.002,518.771,8.265,0.612
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,64,16,1,5.83,0.002,640.238,8.134,0.612
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,128,1,1,5.829,0.002,494.014,8.192,0.615
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,128,2,1,5.836,0.002,503.436,8.196,0.617
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,128,4,1,5.804,0.002,529.624,8.091,0.624
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,128,8,1,5.866,0.003,651.434,8.199,0.615
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,256,1,1,5.806,0.003,510.812,8.2,0.615
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,256,2,1,5.808,0.001,548.462,8.135,0.623
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,256,4,1,5.8,0.002,657.824,8.14,0.614
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,512,1,1,5.814,0.002,555.72,8.182,0.617
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,512,2,1,5.818,0.002,664.862,8.124,0.614
Tesla K20Xm,FloydWarshall,TWO_D,2048,2048,1024,1,1,5.864,0.002,667.969,8.117,0.621
