device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,64,1,36.166,0.002,477.297,35.412,0.444
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,1,1,36.18,0.003,806.267,35.358,0.436
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,2,1,36.238,0.002,769.631,35.421,0.429
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,4,1,36.236,0.003,709.131,35.442,0.437
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,8,1,36.133,0.003,642.47,35.378,0.449
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,16,1,36.356,0.003,396.067,35.333,0.44
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,32,1,36.227,0.002,477.267,35.561,0.433
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,1,1,36.292,0.002,769.603,35.513,0.44
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,2,1,36.139,0.003,710.67,35.773,0.516
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,4,1,36.297,0.002,641.969,35.367,0.437
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,8,1,36.237,0.003,395.811,35.378,0.429
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,16,1,36.246,0.003,477.211,35.714,0.439
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,128,1,1,36.122,0.003,709.118,35.371,0.431
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,128,2,1,36.334,0.003,642.398,35.392,0.437
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,128,4,1,36.094,0.003,395.808,35.47,0.431
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,128,8,1,36.305,0.002,477.285,35.351,0.433
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,256,1,1,36.3,0.002,642.288,35.53,0.429
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,256,2,1,36.104,0.002,395.774,35.453,0.437
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,256,4,1,36.115,0.002,476.84,35.339,0.429
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,512,1,1,36.422,0.003,395.613,35.275,0.443
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,512,2,1,36.047,0.003,477.123,35.418,0.434
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1024,1,1,36.393,0.002,477.008,35.352,0.429
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,1,1,36.102,0.003,7507.66,35.586,0.501
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,2,1,36.098,0.003,3810.17,35.581,0.505
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,4,1,36.042,0.003,2188.68,35.464,0.502
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,8,1,36.038,0.002,1482.53,35.402,0.518
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,16,1,36.058,0.003,1047.04,36.083,0.509
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,32,1,36.04,0.003,809.785,35.655,0.511
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,64,1,36.136,0.003,773.151,35.668,0.522
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,128,1,36.101,0.003,713.26,35.725,0.497
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,256,1,36.072,0.003,646.121,35.664,0.514
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,512,1,36.076,0.003,399.808,35.784,0.511
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,1024,1,36.048,0.002,481.163,35.624,0.496
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,1,1,36.043,0.003,3810.45,35.606,0.512
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,2,1,36.022,0.002,2188.98,35.419,0.506
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,4,1,36.079,0.003,1482.51,35.517,0.503
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,8,1,36.025,0.003,1047.07,35.597,0.519
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,16,1,36.076,0.004,809.757,35.703,0.5
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,32,1,36.081,0.003,773.171,35.668,0.506
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,64,1,36.481,0.003,713.157,35.728,0.497
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,128,1,36.041,0.003,646.241,35.65,0.559
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,256,1,36.075,0.003,399.616,35.698,0.496
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,512,1,36.151,0.003,481.035,35.597,0.508
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,1,1,36.06,0.003,2189.28,35.397,0.5
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,2,1,36.149,0.003,1482.64,35.429,0.502
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,4,1,35.993,0.002,1047.04,35.63,2.334
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,8,1,36.007,0.003,809.777,35.597,0.501
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,16,1,36.021,0.003,773.498,35.649,0.517
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,32,1,36.355,0.003,712.998,35.745,0.498
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,64,1,36.079,0.003,646.363,35.673,0.498
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,128,1,35.988,0.003,399.865,35.771,0.497
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,256,1,36.23,0.003,481.347,35.719,0.502
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,1,1,36.048,0.004,1482.59,35.471,0.5
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,2,1,35.986,0.003,1047.16,35.387,0.549
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,4,1,36.077,0.003,809.88,35.726,0.495
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,8,1,35.973,0.003,773.535,35.575,0.494
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,16,1,36.175,0.003,712.956,35.691,0.505
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,32,1,36.014,0.003,645.987,35.732,0.499
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,64,1,36.042,0.002,399.775,35.809,0.513
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,128,1,36.069,0.003,481.231,35.784,0.498
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,1,1,36.092,0.003,1047.32,35.608,0.497
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,2,1,36.08,0.004,810.107,35.732,0.508
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,4,1,36.06,0.004,773.352,35.621,0.498
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,8,1,36.174,0.003,713.357,35.696,0.5
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,16,1,36.131,0.003,646.221,35.698,0.518
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,32,1,36.031,0.003,399.644,35.694,0.498
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,64,1,36.111,0.004,481.377,35.637,0.495
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,1,1,36.021,0.004,810.154,35.722,0.502
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,2,1,36.122,0.003,773.277,35.618,0.504
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,4,1,35.995,0.003,713.293,35.655,0.5
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,8,1,36.06,0.003,646.336,35.709,0.515
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,16,1,36.007,0.003,399.811,35.617,0.494
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,32,1,36.112,0.003,481.174,35.781,0.517
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,1,1,35.973,0.002,773.571,35.691,0.495
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,2,1,36.125,0.002,713.186,35.87,0.5
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,4,1,36.024,0.004,646.265,35.827,0.503
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,8,1,36.447,0.002,399.803,35.633,0.532
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,16,1,36.026,0.002,481.078,35.713,0.549
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,128,1,1,36.078,0.003,713.042,35.688,0.498
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,128,2,1,36.375,0.003,646.242,35.627,0.493
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,128,4,1,36.125,0.002,399.793,35.631,0.497
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,128,8,1,36.043,0.003,481.153,35.681,0.508
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,256,1,1,36.397,0.003,646.228,35.653,0.496
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,256,2,1,36.07,0.003,399.503,35.555,0.496
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,256,4,1,36.282,0.003,481.412,35.75,0.54
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,512,1,1,36.226,0.003,399.662,35.623,0.515
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,512,2,1,36.17,0.002,480.805,35.599,0.545
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1024,1,1,36.094,0.003,481.3,35.789,0.507
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,1,1,35.771,0.002,7501.64,34.424,0.466
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,2,1,35.551,0.003,3804.37,34.575,0.461
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,4,1,35.631,0.003,2183.53,34.446,0.479
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,8,1,35.636,0.003,1477.07,34.395,0.464
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,16,1,35.641,0.003,1041.58,34.395,0.453
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,32,1,35.626,0.003,804.481,34.668,0.465
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,64,1,35.673,0.002,767.754,34.636,0.451
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,128,1,35.652,0.002,707.636,34.688,0.462
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,256,1,35.678,0.002,640.558,34.727,0.454
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,512,1,35.59,0.003,394.331,34.753,0.448
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,1024,1,35.637,0.003,475.61,34.658,0.455
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,1,1,35.544,0.003,3805.26,34.565,0.461
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,2,1,35.563,0.004,2183.47,34.464,0.467
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,4,1,35.613,0.003,1477.2,34.398,0.466
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,8,1,35.623,0.002,1041.55,34.361,0.458
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,16,1,35.639,0.003,804.481,34.756,0.466
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,32,1,35.57,0.002,767.84,34.652,0.46
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,64,1,35.54,0.002,707.54,34.701,0.452
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,128,1,35.522,0.002,640.773,34.657,0.451
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,256,1,35.541,0.002,394.324,34.658,0.443
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,512,1,35.482,0.003,475.948,34.593,0.469
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,1,1,35.599,0.003,2183.62,34.405,0.453
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,2,1,35.502,0.003,1476.84,34.429,0.457
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,4,1,35.635,0.003,1041.59,34.436,0.456
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,8,1,35.589,0.002,804.251,34.714,0.445
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,16,1,35.511,0.003,768.158,34.68,0.45
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,32,1,35.44,0.003,708,34.616,0.462
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,64,1,35.498,0.003,640.682,35.176,0.442
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,128,1,35.581,0.003,394.288,34.643,0.462
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,256,1,35.612,0.003,475.567,34.747,0.45
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,1,1,35.505,0.002,1477.1,34.684,0.446
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,2,1,35.596,0.003,1042.03,34.661,0.44
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,4,1,35.547,0.002,804.778,35.267,0.451
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,8,1,35.568,0.002,768.023,34.731,0.45
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,16,1,35.458,0.002,707.605,34.6,0.443
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,32,1,36.009,0.002,640.788,34.656,0.453
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,64,1,35.513,0.003,394.324,34.676,0.454
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,128,1,35.586,0.003,475.65,34.804,0.452
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,1,1,35.916,0.003,1041.93,34.52,0.457
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,2,1,35.564,0.003,804.385,34.475,0.45
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,4,1,35.591,0.002,767.902,34.346,0.456
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,8,1,35.765,0.003,707.709,34.604,0.465
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,16,1,35.51,0.002,640.679,34.637,0.442
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,32,1,35.499,0.003,394.24,34.637,0.471
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,64,1,35.527,0.002,475.479,34.629,0.459
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,1,1,35.514,0.003,804.427,34.641,0.452
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,2,1,35.497,0.003,768.152,34.923,0.447
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,4,1,35.55,0.002,707.941,34.617,0.464
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,8,1,35.609,0.002,640.638,34.705,0.448
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,16,1,35.544,0.002,394.228,34.558,0.441
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,32,1,35.788,0.002,475.451,34.639,0.44
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,1,1,35.569,0.003,768.015,34.653,0.441
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,2,1,35.446,0.003,707.616,34.696,0.448
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,4,1,35.564,0.003,640.824,34.658,0.462
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,8,1,35.535,0.003,394.249,34.728,0.456
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,16,1,35.562,0.002,475.893,34.61,0.447
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,128,1,1,35.618,0.002,707.902,34.668,0.456
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,128,2,1,35.519,0.002,640.615,34.667,0.441
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,128,4,1,35.557,0.003,394.24,34.624,0.46
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,128,8,1,35.533,0.003,475.819,34.661,0.443
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,256,1,1,35.487,0.004,640.791,34.814,0.465
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,256,2,1,35.648,0.003,394.36,34.745,0.444
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,256,4,1,35.755,0.002,476.444,35.176,0.503
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,512,1,1,35.795,0.002,394.377,34.805,0.483
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,512,2,1,35.595,0.003,475.681,34.825,0.45
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1024,1,1,35.83,0.002,476.134,35.038,0.463
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,1,1,35.869,0.003,7503.17,34.638,0.46
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,2,1,35.937,0.003,3806.26,34.867,0.458
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,4,1,35.872,0.003,2185.12,34.563,0.497
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,8,1,35.885,0.003,1479.42,35.331,0.47
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,16,1,36.402,0.002,1043.76,35.21,0.448
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,32,1,35.87,0.002,806.411,34.794,0.471
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,64,1,35.792,0.002,769.722,34.984,0.455
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,128,1,36.5,0.006,709.274,34.705,0.466
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,256,1,35.817,0.003,642.734,34.75,0.462
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,512,1,35.715,0.003,396.408,34.836,0.453
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,1024,1,35.757,0.003,477.392,34.605,0.456
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,1,1,35.758,0.002,3806.79,34.56,0.456
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,2,1,35.796,0.003,2185.34,34.593,0.461
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,4,1,36.144,0.003,1478.63,34.52,0.459
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,8,1,35.773,0.003,1043.4,35.046,0.471
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,16,1,36.24,0.002,806.578,34.676,0.464
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,32,1,36.498,0.002,769.675,34.877,0.464
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,64,1,36.582,0.003,709.453,34.768,0.455
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,128,1,35.994,0.002,642.056,34.789,0.45
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,256,1,35.844,0.003,396.075,34.766,0.446
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,512,1,35.849,0.002,477.23,34.758,0.455
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,1,1,35.985,0.002,2185.52,35.031,0.453
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,2,1,35.835,0.002,1478.64,34.518,0.455
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,4,1,36.108,0.003,1044.41,34.575,0.502
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,8,1,36.21,0.003,806.329,34.784,0.449
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,16,1,35.825,0.002,769.553,34.758,0.46
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,32,1,35.89,0.002,709.504,34.848,0.461
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,64,1,35.777,0.003,642.167,34.826,0.448
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,128,1,35.797,0.002,395.663,35.181,0.83
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,256,1,35.851,0.002,477.197,34.861,0.462
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,1,1,35.875,0.003,1479.21,34.542,0.465
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,2,1,35.899,0.002,1043.39,34.535,0.501
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,4,1,35.989,0.003,806.636,34.857,0.445
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,8,1,35.786,0.002,769.912,34.885,0.444
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,16,1,35.906,0.003,709.203,34.797,0.463
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,32,1,35.734,0.002,642.661,35.021,0.444
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,64,1,35.803,0.003,396.015,34.902,0.448
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,128,1,35.728,0.002,478.08,34.796,0.461
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,1,1,35.787,0.002,1043.6,34.724,0.45
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,2,1,35.728,0.003,806.367,34.928,0.44
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,4,1,35.803,0.003,770.12,34.813,0.444
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,8,1,35.777,0.003,709.621,34.852,0.445
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,16,1,35.841,0.003,642.469,35.199,0.451
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,32,1,35.904,0.003,395.903,34.736,0.451
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,64,1,35.859,0.003,477.861,34.873,0.447
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,1,1,35.835,0.002,806.84,34.793,0.452
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,2,1,35.865,0.002,769.867,34.791,0.448
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,4,1,35.793,0.003,709.368,34.951,0.441
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,8,1,35.899,0.006,642.217,34.872,0.44
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,16,1,36.313,0.002,396.133,34.714,0.448
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,32,1,35.874,0.003,477.252,34.937,0.446
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,1,1,35.804,0.002,769.69,35.114,0.462
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,2,1,35.86,0.002,709.384,34.877,0.458
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,4,1,35.875,0.003,642.352,34.991,0.445
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,8,1,35.894,0.003,396.576,34.851,0.458
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,16,1,35.805,0.002,477.259,35.088,0.45
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,128,1,1,36.041,0.002,709.753,34.892,0.445
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,128,2,1,35.687,0.003,642.042,34.813,0.441
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,128,4,1,35.747,0.002,395.976,35.25,0.449
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,128,8,1,35.81,0.003,477.413,34.725,0.449
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,256,1,1,35.78,0.002,642.737,34.738,0.443
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,256,2,1,35.676,0.003,396.106,35.36,0.441
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,256,4,1,35.899,0.003,476.997,34.786,0.443
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,512,1,1,36.057,0.003,395.876,34.851,0.443
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,512,2,1,35.853,0.003,477.744,34.692,0.444
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1024,1,1,35.864,0.002,477.105,34.721,0.443
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,1,1,36.13,0.003,7506.12,35.409,0.501
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,2,1,35.985,0.003,3809.14,35.505,0.502
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,4,1,36.037,0.003,2188.17,35.413,0.501
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,8,1,36.088,0.002,1482.19,35.378,0.499
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,16,1,35.968,0.003,1046.89,35.419,0.506
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,32,1,36.1,0.003,809.488,35.617,0.491
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,64,1,36.021,0.003,773.097,35.542,0.491
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,128,1,35.959,0.003,712.881,35.59,0.508
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,256,1,36.016,0.003,645.679,35.741,0.494
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,512,1,36.007,0.002,399.818,35.8,0.511
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,1024,1,35.978,0.003,480.947,35.622,0.495
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,1,1,36.053,0.002,3809.44,35.427,0.507
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,2,1,36.094,0.003,2188.14,35.315,0.508
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,4,1,35.972,0.003,1482.35,35.34,0.5
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,8,1,35.992,0.002,1046.66,35.369,0.495
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,16,1,36.084,0.003,809.927,35.7,0.483
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,32,1,35.971,0.003,773.059,35.692,0.49
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,64,1,35.959,0.003,712.885,35.56,0.488
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,128,1,36.063,0.003,645.939,35.612,0.487
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,256,1,36.005,0.003,399.534,35.538,0.492
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,512,1,36.439,0.003,480.993,35.643,0.503
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,1,1,35.952,0.002,2188.52,35.346,0.509
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,2,1,35.958,0.003,1482.22,35.331,0.5
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,4,1,35.983,0.003,1046.95,35.332,0.499
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,8,1,35.956,0.003,809.814,35.617,0.507
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,16,1,36.001,0.003,773.345,35.57,0.513
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,32,1,36.011,0.003,713.196,35.663,0.492
