device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,164,1,1,4,16.8264,181.81,17.989,0.002,43.731,7.327,1.198
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,164,1,2,4,16.8264,175.816,10.195,0.002,44.683,9.251,1.198
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,164,1,4,1,16.8264,176.016,10.715,0.001,52.732,7.205,1.684
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,164,1,4,2,16.8264,176.202,10.595,0.002,30.155,7.667,3.036
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,164,1,4,4,16.8264,184.679,13.531,0.001,56.288,8.564,1.078
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,164,2,1,4,16.8264,179.214,11.526,0.002,35.129,10.361,1.143
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,164,2,2,4,16.8264,179.075,11.742,0.002,49.595,10.629,1.169
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,164,2,4,1,16.8264,210.06,17.594,0.002,57.141,8.692,1.418
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,164,2,4,2,16.8264,180.34,12.228,0.002,50.443,10.498,1.125
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,164,2,4,4,16.8264,180.129,13.281,0.002,51.683,11.099,1.076
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,164,4,1,1,16.8264,160.32,13.103,0.002,23.76,12.593,1.412
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,164,4,1,2,16.8264,227.782,9.642,0.002,53.825,10.717,1.089
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,164,4,1,4,16.8264,230.482,12.502,0.002,51.291,10.641,1.076
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,164,4,2,1,16.8264,232.136,12.104,0.002,32.378,10.14,1.583
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,164,4,2,2,16.8264,235.587,9.888,0.002,24.881,10.531,1.236
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,164,4,2,4,16.8264,237.076,13.297,0.002,41.782,10.819,1.189
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,164,4,4,1,16.8264,230.929,14.736,0.002,46.351,9.639,1.676
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,164,4,4,2,16.8264,232.955,12.661,0.002,24.65,11.068,1.296
