device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,1,1,2,35.3279,357.158,22.752,0.003,63.223,18.268,1.148
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,1,2,1,35.3279,340.967,17.761,0.003,77.999,16.027,1.553
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,1,2,2,35.3279,338.526,22.077,0.004,95.073,17.761,1.586
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,2,1,1,35.3279,341.525,22.673,0.003,78.152,17.064,1.368
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,2,1,2,35.3279,338.417,18.73,0.003,79.704,17.67,1.345
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,2,2,1,35.3279,337.816,18.222,0.003,44.507,17.406,1.344
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,2,2,2,35.3279,338.488,18.303,0.004,67.315,17.269,1.346
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,1,1,2,35.3279,356.811,23.173,0.002,62.693,17.915,1.126
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,1,2,1,35.3279,345.506,17.692,0.003,60.252,18.197,1.533
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,1,2,2,35.3279,337.871,17.634,0.004,51.327,17.08,1.505
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,2,1,1,35.3279,348.126,22.146,0.003,77.985,17.036,1.557
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,2,1,2,35.3279,339.491,23.208,0.003,60.758,17.98,1.556
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,2,2,1,35.3279,338.553,20.671,0.003,104.005,17.456,1.573
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,2,2,2,35.3279,341.477,23.433,0.002,84.56,17.199,1.557
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,1,1,2,35.3279,381.113,23.035,0.002,61.7,17.175,1.336
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,1,2,1,35.3279,353.84,22.445,0.002,116.556,17.554,1.79
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,1,2,2,35.3279,348.423,19.869,0.002,75.226,17.138,1.773
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,2,1,1,35.3279,349.036,22.581,0.002,105.103,16.827,1.457
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,2,1,2,35.3279,349.458,21.849,0.002,78.95,17.273,1.542
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,2,2,1,35.3279,348.131,21.791,0.002,68.056,16.816,1.629
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,2,2,2,35.3279,352.517,21.037,0.003,59.551,17.022,2.743
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,1,1,2,35.3279,358.98,22.139,0.004,69.503,16.819,1.119
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,1,2,1,35.3279,341.773,25.563,0.003,119.031,17.518,1.625
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,1,2,2,35.3279,339.073,18.512,0.002,97.381,17.487,1.608
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,2,1,1,35.3279,340.482,21.798,0.004,86.753,17.42,1.356
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,2,1,2,35.3279,338.166,31.976,0.004,52.694,17.453,1.341
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,2,2,1,35.3279,339.032,20.943,0.003,44.082,16.731,1.318
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,210,2,2,2,35.3279,338.797,19.662,0.005,37.482,16.078,1.341
