device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.01327e+08,1,1,1,768,4165.92,384.822,0.005,2217.18,403.649,13.304
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.01327e+08,2,1,1,768,3971.01,385.896,0.005,1966.03,405.168,6.766
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.01327e+08,4,1,1,768,3969.57,387.674,0.004,1331.54,405.767,7.251
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.01327e+08,8,1,1,768,3970.26,394.305,0.005,443.131,400.5,13.643
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.01327e+08,16,1,1,768,3968.92,392.873,0.006,311.682,396.536,13.985
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.01327e+08,32,1,1,768,3972.83,378.747,0.005,254.518,394.858,7.856
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.01327e+08,64,1,1,768,3970.5,379.504,0.005,656.333,391.683,10.343
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.01327e+08,128,1,1,768,3971.53,380.213,0.005,694.131,401.085,13.63
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.01327e+08,256,1,1,768,3976.4,382.006,0.005,776.167,400.819,7.443
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.01327e+08,512,1,1,768,3970.27,381.179,0.005,819.697,396.597,6.891
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.01327e+08,1024,1,1,768,3971.57,386.823,0.005,759.509,400.039,7.468
