device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,43,2401,2401,3,1,1,1,44,712.356,409.927,0.006,1499.52,0.001,5.18
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,43,2401,2401,3,2,1,1,44,685.456,393.609,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,43,2401,2401,3,4,1,1,44,684.72,389.008,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,43,2401,2401,3,8,1,1,44,707.649,408.095,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,43,2401,2401,3,16,1,1,44,686.188,402.728,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,43,2401,2401,3,32,1,1,44,687.799,401.726,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,43,2401,2401,3,64,1,1,44,687.612,402.993,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,43,2401,2401,3,128,1,1,44,687.61,400.211,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,43,2401,2401,3,256,1,1,44,685.597,402.815,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,43,2401,2401,3,512,1,1,44,687.862,401.61,0.02,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,43,2401,2401,3,1024,1,1,44,686.889,402.924,0.006,-1,-1,-1
