device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,1,1,1,27.8526,279.238,16.155,0.004,86.39,19.322,1.606
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,1,1,2,27.8526,252.66,14.138,0.003,61.712,13.382,1.26
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,1,2,1,27.8526,288.84,14.109,0.003,77.897,13.394,1.531
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,1,2,2,27.8526,254.971,17.971,0.003,31.829,13.017,1.287
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,2,1,1,27.8526,273.863,19.579,0.003,92.879,13.485,1.666
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,2,1,2,27.8526,253.008,19.539,0.003,76.96,13.519,1.45
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,2,2,1,27.8526,286.161,14.347,0.003,49.059,13.342,1.708
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,2,2,2,27.8526,253.019,14.373,0.003,46.295,13.653,1.521
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,1,1,1,27.8526,277.841,14.206,0.003,92.395,10.049,1.554
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,1,1,2,27.8526,278.474,16.077,0.002,49.106,12.512,1.12
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,1,2,1,27.8526,293.999,14.267,0.002,89.385,13.558,1.279
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,1,2,2,27.8526,282.09,16.342,0.002,85.293,13.803,1.092
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,2,1,1,27.8526,280.111,17.392,0.003,86.047,13.091,1.26
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,2,1,2,27.8526,278.85,19.232,0.003,73.029,13.15,1.022
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,2,2,1,27.8526,277.996,16.954,0.003,39.893,13.602,1.307
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,2,2,2,27.8526,279.137,14.813,0.003,31.562,13.911,1.092
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,1,1,1,27.8526,274.007,19.772,0.003,82.206,10.684,1.655
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,1,1,2,27.8526,280.365,19.247,0.003,58.793,13.137,1.145
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,1,2,1,27.8526,293.024,19.195,0.003,53.054,14.502,1.307
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,1,2,2,27.8526,279.167,14.935,0.002,34.044,13.347,1.198
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,2,1,1,27.8526,276.773,14,0.002,69.385,14.337,1.285
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,2,1,2,27.8526,273.938,15.717,0.002,31.139,14.986,1.233
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,2,2,1,27.8526,275.778,17.11,0.001,35.433,14.009,1.302
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,2,2,2,27.8526,273.196,16.545,0.002,56.591,13.705,1.134
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,1,1,1,27.8526,303.029,14.573,0.002,86.239,9.975,1.572
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,1,1,2,27.8526,303.128,17.815,0.003,49.506,11.872,1.083
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,1,2,1,27.8526,287.908,14.215,0.002,49.764,13.053,1.322
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,1,2,2,27.8526,303.875,13.814,0.004,62.95,13.124,1.092
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,2,1,1,27.8526,294.332,14.229,0.002,61.88,14.193,1.264
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,2,1,2,27.8526,312.961,16.415,0.003,33.199,12.893,1.109
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,2,2,1,27.8526,286.65,16.021,0.003,38.224,13.183,1.22
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,194,2,2,2,27.8526,306.743,18.576,0.003,30.187,13.091,1.131
