device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,1,1,1,8,118.333,81.557,0.007,367.644,0.001,1.965
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,2,1,1,8,118.59,78.98,0.005,362.525,0.001,1.931
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,4,1,1,8,118.836,77.935,0.007,343.655,0.001,1.968
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,8,1,1,8,118.374,75.533,0.006,349.847,0.001,2.022
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,16,1,1,8,118.331,79.634,0.006,327.033,0.001,2.001
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,32,1,1,8,119.499,80.336,0.005,306.025,0.001,2.027
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,64,1,1,8,119.171,79.86,0.006,305.97,0.001,2.083
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,128,1,1,8,125.053,78.231,0.006,304.132,0,2.04
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,256,1,1,8,118.272,76.677,0.007,300.226,0.001,2.088
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,512,1,1,8,118.169,78.239,0.006,299.002,0.001,2.065
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,1024,1,1,8,118.443,79.05,0.006,299.231,0.001,2.029
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,1,1,1,8,120.529,80.103,0.006,347.145,0,1.949
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,2,1,1,8,122.032,79.052,0.006,292.056,0.001,1.223
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,4,1,1,8,112.613,78.96,0.031,294.217,0.001,2.09
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,8,1,1,8,122.6,80.067,0.005,297.52,0.001,1.278
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,16,1,1,8,112.712,78.931,0.006,283.141,0.001,2.123
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,32,1,1,8,122.464,75.446,0.006,274.927,0.001,1.289
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,64,1,1,8,113.205,78.135,0.006,272.76,0.001,2.139
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,128,1,1,8,122.393,75.503,0.005,270.334,0.001,1.261
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,256,1,1,8,113.156,75.306,0.005,272.917,0.001,2.234
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,512,1,1,8,122.307,79.234,0.006,261.177,0.002,1.26
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,1024,1,1,8,115.146,80.998,0.005,291.313,0.001,2.164
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,1,1,1,8,128.677,82.519,0.005,331.032,0.001,1.147
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,2,1,1,8,116.418,74.757,0.006,290.704,0.001,2.307
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,8,1024,1024,3,4,1,1,8,124.196,74.538,0.006,277.019,0.001,1.08
