device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,1,1,1,16,244.106,153.88,0.006,579.783,0.001,2.274
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,2,1,1,16,244.276,151.147,0.006,555.504,0.001,2.315
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,4,1,1,16,242.498,149.629,0.006,539.893,0,2.397
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,8,1,1,16,242.303,149.186,0.005,569.127,0.001,2.423
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,16,1,1,16,241.857,146.237,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,32,1,1,16,242.309,148.42,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,64,1,1,16,242.467,147.403,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,128,1,1,16,243.147,148.96,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,256,1,1,16,243.156,147.916,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,512,1,1,16,243.599,176.928,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,1024,1,1,16,251.815,152.087,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,1,1,1,16,248.65,184.407,0.004,631.484,0.002,3.801
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,2,1,1,16,256.369,146.383,0.006,547.594,0.001,2.89
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,4,1,1,16,248.87,149.381,0.006,525.437,0,2.912
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,8,1,1,16,248.776,146.254,0.005,511.935,0.001,2.897
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,16,1,1,16,248.925,146.181,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,32,1,1,16,248.41,148.032,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,64,1,1,16,248.579,146.085,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,128,1,1,16,249.573,147.207,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,256,1,1,16,249.326,144.395,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,512,1,1,16,249.264,143.458,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,1024,1,1,16,285.118,148.415,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,1,1,1,16,251.071,154.184,0.006,586.226,0.001,3.478
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,2,1,1,16,251.339,148.521,0.006,532.133,0.001,3.528
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,4,1,1,16,250.954,144.948,0.005,513.983,0.001,3.514
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,8,1,1,16,251.068,149.081,0.005,513.256,0.001,3.554
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,16,1,1,16,251.025,144.797,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,32,1,1,16,251.216,148.112,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,64,1,1,16,251.699,145.55,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,128,1,1,16,251.766,148.305,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,256,1,1,16,251.753,145.391,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,512,1,1,16,256.776,184.216,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,1024,1,1,16,259.572,184.171,0.007,-1,-1,-1
