device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,1,2,15.625,185.615,12.317,0.002,34.735,10.019,1.183
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,1,4,15.625,211.904,11.096,0.002,37.871,7.829,1.123
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,1,8,15.625,211.686,13.413,0.002,21.059,8.623,1.201
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,1,16,15.625,213.45,8.029,0.002,37.341,9.292,1.111
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,1,32,15.625,211.486,11.688,0.002,22.237,8.602,1.202
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,2,1,15.625,186.372,11.136,0.002,57.936,9.063,1.112
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,2,2,15.625,190.224,11.368,0.002,33.188,9.666,1.045
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,2,4,15.625,162.973,12.824,0.002,26.823,8.284,0.988
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,2,8,15.625,162.73,12.44,0.002,38.996,9.488,1.007
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,2,16,15.625,164.009,14.22,0.002,38.015,9.327,1.013
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,2,32,15.625,164.779,9.866,0.002,17.048,9.367,1.047
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,4,1,15.625,140.659,14.512,0.001,23.475,9.203,0.991
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,4,2,15.625,163.513,11.341,0.002,38.201,9.556,1.029
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,4,4,15.625,163.231,12.584,0.002,23.961,8.359,0.994
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,4,8,15.625,162.906,13.061,0.002,21.93,8.406,0.998
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,4,16,15.625,162.994,13.918,0.002,15.733,9.52,1.068
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,4,32,15.625,163.63,10.816,0.002,15.161,9.132,1.167
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,8,1,15.625,141.342,13.306,0.001,31.956,10.076,0.961
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,8,2,15.625,162.771,13.108,0.002,21.335,8.747,0.928
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,8,4,15.625,164.649,13.694,0.002,16.621,8.929,1.074
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,8,8,15.625,163.774,10.053,0.002,37.718,8.84,1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,8,16,15.625,162.916,11.636,0.001,14.694,9.974,1.012
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,8,32,15.625,163.778,11.751,0.002,15.325,10.047,1.057
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,16,1,15.625,144.65,12.054,0.002,15.879,10.302,1.197
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,16,2,15.625,162.823,9.166,0.002,19.787,10.121,0.989
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,16,4,15.625,163.893,13.899,0.002,23.831,9.146,1.025
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,16,8,15.625,163.605,12.486,0.002,35.055,9.145,0.979
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,16,16,15.625,165.101,12.142,0.002,14.923,10.175,1.08
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,16,32,15.625,163.554,8.943,0.002,12.558,10.128,1.007
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,32,1,15.625,145.193,12.236,0.002,14.158,9.959,1.196
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,32,2,15.625,167.122,8.323,0.002,17.181,9.297,1.051
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,32,4,15.625,165.943,12.154,0.001,16.66,10.224,1.065
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,160,1,32,8,15.625,167.051,11.512,0.003,16.657,10.236,0.977
