device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,1,1,4,40.6189,407.342,24.789,0.004,48.114,21.566,1.185
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,1,2,4,40.6189,395.862,20.594,0.004,52.403,21.146,1.558
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,1,4,1,40.6189,397.497,24.237,0.003,59.963,21.172,1.505
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,1,4,2,40.6189,398.068,21.522,0.004,48.064,21.707,1.542
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,1,4,4,40.6189,396.875,21.564,0.003,87.233,20.845,1.514
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,2,1,4,40.6189,394.224,22.311,0.004,75.186,20.119,1.42
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,2,2,4,40.6189,397.638,23.699,0.005,77.371,19.77,1.337
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,2,4,1,40.6189,394.983,23.103,0.004,101.59,20.132,1.379
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,2,4,2,40.6189,395.312,22.12,0.004,93.416,19.751,1.318
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,2,4,4,40.6189,396.789,25.833,0.004,97.423,20.046,1.347
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,4,1,1,40.6189,409.728,21.295,0.004,47.266,19.804,1.136
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,4,1,2,40.6189,394.719,24.527,0.004,92.406,20.043,1.126
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,4,1,4,40.6189,395.081,22.719,0.003,87.677,20.176,1.158
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,4,2,1,40.6189,415.785,25.838,0.003,102.081,20.252,0.867
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,4,2,2,40.6189,394.461,23.954,0.004,22.59,20.262,0.958
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,4,2,4,40.6189,395.101,22.397,0.003,21.206,20.03,0.946
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,4,4,1,40.6189,407.11,20.499,0.004,44.776,20.212,0.953
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,4,4,2,40.6189,394.85,20.373,0.004,24.078,19.653,0.928
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,4,4,4,40.6189,396.034,20.373,0.003,22.385,19.678,0.994
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,1,1,4,40.6189,409.73,20.733,0.003,45.628,21.67,1.131
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,1,2,4,40.6189,395.873,22.71,0.004,95.519,22.045,1.516
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,1,4,1,40.6189,395.884,22.701,0.002,110.354,20.267,1.514
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,1,4,2,40.6189,398.188,24.742,0.004,99.845,20.732,1.474
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,1,4,4,40.6189,395.972,23.201,0.003,89.109,20.708,1.537
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,2,1,4,40.6189,395.575,21.78,0.003,53.735,20.85,1.243
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,2,2,4,40.6189,394.241,26.212,0.003,90.847,20.337,1.398
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,220,2,4,1,40.6189,394.754,23.766,0.004,80.996,20.225,1.422
