device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,1,1,1,34,180.526,17.549,0.004,17.713,11.102,0.514
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,2,1,1,34,176.945,17.942,0.003,8.329,5.809,0.507
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,4,1,1,34,175.982,18.01,0.004,5.086,2.912,0.546
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,8,1,1,34,175.203,18.06,0.003,3.166,1.544,0.507
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,16,1,1,34,172.739,18.047,0.003,2.649,0.842,0.512
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,32,1,1,34,174.879,18.06,0.004,2.058,0.51,0.505
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,64,1,1,34,174.747,17.974,0.003,1.794,0.28,0.532
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,128,1,1,34,174.892,18.031,0.004,1.755,0.167,0.507
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,256,1,1,34,176.024,17.846,0.004,1.811,0.093,0.429
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,512,1,1,34,174.711,17.811,0.003,2.154,0.062,0.428
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,1024,1,1,34,174.783,17.845,0.003,2.443,0.046,2.265
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,1,1,1,34,183.188,17.093,0.004,16.996,11.137,0.466
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,2,1,1,34,180.114,17.274,0.003,9.175,5.578,0.488
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,4,1,1,34,178.691,17.484,0.003,5.346,2.79,0.48
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,8,1,1,34,178.414,17.579,0.003,3.478,1.512,0.465
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,16,1,1,34,178.041,17.384,0.017,2.675,0.805,0.515
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,32,1,1,34,177.566,17.569,0.003,2.001,0.419,0.502
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,64,1,1,34,177.156,17.468,0.003,1.695,0.241,0.497
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,128,1,1,34,177.017,17.417,0.003,1.664,0.13,0.493
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,256,1,1,34,177.242,17.396,0.003,1.772,0.073,0.412
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,512,1,1,34,177.514,17.401,0.003,1.967,0.04,0.362
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,1024,1,1,34,177.53,17.443,0.003,2.424,0.03,0.428
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,1,1,1,34,194.743,17.685,0.004,27.84,14.808,1.954
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,2,1,1,34,237.12,20.666,0.006,41.323,7.404,0.707
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,4,1,1,34,238.985,20.899,0.005,6.082,3.761,0.737
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,8,1,1,34,237.851,20.983,0.005,4.233,1.978,0.752
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,16,1,1,34,236.633,21.053,0.004,3.047,1.054,0.715
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,32,1,1,34,236.309,20.994,0.003,2.24,0.6,0.68
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,64,1,1,34,235.7,21.048,0.004,1.747,0.309,0.69
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,128,1,1,34,234.944,20.961,0.004,1.804,0.159,0.697
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,256,1,1,34,235.857,20.971,0.004,1.934,0.096,0.719
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,512,1,1,34,235.505,20.825,0.004,2.389,0.081,0.677
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,1024,1,1,34,236.094,20.903,0.005,2.702,0.068,0.664
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,1,1,1,34,185.941,17.26,0.003,17.851,11.138,0.679
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,2,1,1,34,176.63,11.816,0.003,37.212,5.578,0.322
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,4,1,1,34,173.093,12.053,0.003,4.978,2.875,0.344
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,8,1,1,34,175.137,12.219,0.017,3.502,1.479,0.375
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,16,1,1,34,172.966,12.205,0.002,2.705,0.808,0.375
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,32,1,1,34,175.029,12.146,0.002,2.021,0.471,0.333
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,64,1,1,34,174.714,12.115,0.003,1.726,0.228,0.342
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,128,1,1,34,174.523,12.116,0.002,1.692,0.133,0.392
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,256,1,1,34,174.618,12.115,0.002,1.787,0.075,0.345
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,512,1,1,34,174.596,12.107,0.003,2.157,0.043,0.381
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,1024,1,1,34,175.08,12.174,0.003,2.476,0.034,0.341
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,1,1,1,34,186.476,16.894,0.002,53.763,11.179,1.779
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,2,1,1,34,181.916,17.247,0.003,17.04,5.604,0.564
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,4,1,1,34,179.284,17.292,0.017,5.172,2.818,0.545
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,8,1,1,34,178.345,17.121,0.003,3.638,1.446,0.541
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,16,1,1,34,178.003,17.278,0.004,2.685,0.802,0.55
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,32,1,1,34,178.155,17.305,0.019,1.957,0.44,0.526
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,64,1,1,34,177.932,17.282,0.003,1.707,0.236,0.556
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,128,1,1,34,177.389,17.297,0.002,1.675,0.13,0.598
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,256,1,1,34,177.202,17.25,0.002,1.769,0.078,0.563
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,512,1,1,34,177.154,17.189,0.004,2.124,0.045,0.572
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,1024,1,1,34,177.129,17.249,0.002,2.425,0.033,0.615
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.22822e+06,1,1,1,34,194.13,17.811,0.005,28.077,11.523,2.239
