device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,1,1,1,40,621.609,363.905,0.007,1392.7,0.001,4.732
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,2,1,1,40,619.684,366.286,0.005,1335.91,0.001,4.77
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,4,1,1,40,619.306,368.195,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,8,1,1,40,619.791,376.736,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,16,1,1,40,622.384,371.664,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,32,1,1,40,619.252,376.733,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,64,1,1,40,627.983,375.96,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,128,1,1,40,631.325,372.892,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,256,1,1,40,621.935,371.286,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,512,1,1,40,622.095,375.339,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,1024,1,1,40,622.664,373.469,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,1,1,1,40,623.329,359.745,0.006,1483.91,0.001,4.722
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,2,1,1,40,622.065,371.937,0.005,1344.09,0.001,5.266
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,4,1,1,40,621.984,369.403,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,8,1,1,40,621.739,366.091,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,16,1,1,40,632.704,365.684,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,32,1,1,40,635.054,367.742,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,64,1,1,40,623.835,365.23,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,128,1,1,40,624.583,362.999,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,256,1,1,40,624.928,363.521,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,512,1,1,40,623.8,366.398,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,1024,1,1,40,647.112,378.416,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,1,1,1,40,626.14,413.186,0.006,1672.54,0.001,6.243
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,2,1,1,40,622.984,368.403,0.006,1561.15,0.001,7.037
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,4,1,1,40,628.001,376.509,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,8,1,1,40,622.295,372.831,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,16,1,1,40,627.169,373.611,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,32,1,1,40,622.319,371.367,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,64,1,1,40,628.009,374.148,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,128,1,1,40,627.981,373.535,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,256,1,1,40,627.404,374.903,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,512,1,1,40,623.379,369.969,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,1024,1,1,40,627.497,374.223,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,1,1,1,40,626.004,362.527,0.005,1348.46,0.001,5.222
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,2,1,1,40,620.753,356.568,0.006,1292.05,0.001,5.591
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,4,1,1,40,626.551,356.312,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,8,1,1,40,620.105,355.963,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,16,1,1,40,630.697,371.773,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,32,1,1,40,626.895,365.913,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,64,1,1,40,630.685,368.095,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,128,1,1,40,625.232,364.769,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,256,1,1,40,637.604,368.263,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,40,2290,2290,3,512,1,1,40,624.521,364.66,0.007,-1,-1,-1
