device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.51658e+08,1,1,1,960,5123.33,476.567,0.004,2709.6,493.76,8.317
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.51658e+08,2,1,1,960,4960.62,477.534,0.005,2473.81,491.793,10.456
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.51658e+08,4,1,1,960,4961.49,474.543,0.005,1517.4,491.376,14.244
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.51658e+08,8,1,1,960,4959.01,476.057,0.005,570.872,490.263,8.536
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.51658e+08,16,1,1,960,4963.04,476.861,0.005,394.12,493.594,8.843
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.51658e+08,32,1,1,960,4964.04,472.444,0.005,337.432,493.914,8.788
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.51658e+08,64,1,1,960,4967.52,472.057,0.005,369.108,494.818,8.106
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.51658e+08,128,1,1,960,4963.86,473.24,0.006,872.685,491.204,8.473
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.51658e+08,256,1,1,960,4960.04,476.551,0.005,1024.81,493.657,8.431
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.51658e+08,512,1,1,960,4960.73,474.195,0.005,1074.13,498.374,9.053
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,2.51658e+08,1024,1,1,960,4959.24,476.873,0.005,1071.02,495.279,8.763
