device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,1,1,1,38,197.132,29.098,0.002,106.109,17.914,0.688
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,2,1,1,38,196.868,21.17,0.002,61.365,19.549,0.774
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,4,1,1,38,196.958,20.251,0.002,34.334,19.286,0.708
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,8,1,1,38,196.882,24.704,0.003,21.219,18.893,0.733
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,16,1,1,38,197.545,23.24,0.001,13.638,18.966,0.756
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,32,1,1,38,198.037,21.232,0.002,10.086,18.014,0.763
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,64,1,1,38,197.893,21.582,0.002,8.421,18.023,0.74
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,128,1,1,38,197.061,24.095,0.002,8.643,19.486,1.121
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,256,1,1,38,200.545,21.057,0.002,21.563,18.705,0.811
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,512,1,1,38,197.019,23.28,0.002,13.903,18.886,0.819
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,1024,1,1,38,197.459,20.088,0.002,23.238,18.797,0.759
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,1,1,1,38,200.816,19.261,0.004,108.297,18.186,0.524
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,2,1,1,38,196.438,23.647,0.005,60.189,18.327,0.569
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,4,1,1,38,196.482,24.238,0.004,35.422,19.251,0.576
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,8,1,1,38,196.642,21.424,0.005,20.85,19.616,0.572
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,16,1,1,38,196.705,21.505,0.004,16.462,20.59,0.572
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,32,1,1,38,196.446,23.66,0.004,13.613,21.017,0.643
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,64,1,1,38,202.1,23.056,0.004,10.068,18.814,0.54
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,128,1,1,38,197.652,22.725,0.004,8.838,19.862,0.554
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,256,1,1,38,199.552,21.59,0.004,9.485,19.235,0.751
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,512,1,1,38,224.687,23.792,0.004,8.838,19.436,0.674
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,1024,1,1,38,200.659,22.29,0.003,38.067,19.449,0.556
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,1,1,1,38,201.435,23.291,0.002,103.895,17.468,0.716
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,2,1,1,38,196.315,22.107,0.003,56.783,17.706,0.748
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,4,1,1,38,196.177,25.279,0.003,33.387,18.9,0.81
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,8,1,1,38,196.558,22.823,0.002,19.276,18.586,0.812
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,16,1,1,38,196.41,24.308,0.002,12.575,18.493,0.791
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,32,1,1,38,196.493,22.835,0.002,10.466,19.055,0.737
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,64,1,1,38,196.502,22.095,0.003,9.282,19.086,1.038
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,128,1,1,38,228.771,22.32,0.003,23.89,18.145,0.73
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,256,1,1,38,196.477,21.087,0.003,7.605,18.535,1.075
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,512,1,1,38,200.393,21.707,0.003,29.549,18.972,0.816
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,1024,1,1,38,196.477,23.049,0.002,7.67,18.437,1.039
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,1,1,1,38,204.71,24.659,0.002,107.981,18.56,0.596
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,2,1,1,38,196.433,19.911,0.004,58.67,18.391,0.621
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,4,1,1,38,196.431,23.161,0.003,33.374,18.985,0.646
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,8,1,1,38,197.389,21.841,0.003,19.956,18.726,0.616
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,16,1,1,38,196.454,22.964,0.003,13.149,18.604,0.69
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,32,1,1,38,196.362,22.319,0.003,10.063,18.921,0.681
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,64,1,1,38,196.363,22.734,0.003,9.326,17.941,0.616
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,128,1,1,38,196.964,23.723,0.003,13.544,17.382,0.634
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,256,1,1,38,196.322,23.02,0.003,32.216,19.414,0.649
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,512,1,1,38,196.346,21.611,0.003,7.142,18.617,0.759
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,1024,1,1,38,206.235,19.578,0.002,6.982,21.65,0.63
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,1,1,1,38,196.3,32.499,0.019,120.03,17.347,0.652
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,9.96147e+06,2,1,1,38,196.873,21.525,0.003,60.958,20.136,2.459
