device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,144,1,1,4,11.3906,136.085,10.968,0.003,44.865,6.022,1.026
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,144,1,1,8,11.3906,150.958,9.317,0.002,43.753,6.672,1.094
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,144,1,1,16,11.3906,150.586,8.004,0.002,56.974,6.815,1.052
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,144,1,2,4,11.3906,135.224,8.975,0.003,32.085,5.971,1.021
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,144,1,2,8,11.3906,150.481,8.794,0.002,48.723,5.704,1.109
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,144,1,2,16,11.3906,150.402,7.27,0.002,56.263,6.721,1.111
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,144,1,4,1,11.3906,146.97,7.815,0.002,57.49,6.637,1.059
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,144,1,4,2,11.3906,150.388,9.528,0.003,37.736,6.557,1.051
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,144,1,4,4,11.3906,150.629,7.863,0.002,45.813,6.541,1.055
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,144,1,4,8,11.3906,150.816,6.51,0.002,51.837,6.468,1.106
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,144,1,4,16,11.3906,150.448,8.644,0.003,38.517,6.514,1.061
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,144,1,8,1,11.3906,146.933,8.841,0.001,51.89,6.445,1.033
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,144,1,8,2,11.3906,150.339,9.074,0.003,25.108,6.399,1.05
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,144,1,8,4,11.3906,150.64,8.651,0.003,36.427,7.11,1.053
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,144,1,8,8,11.3906,150.375,10.668,0.003,11.386,7.512,1.052
