device/C,kernel/C,workDimension/C,nBodies/F,timeStep/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,NBody,ONE_D,2.62144e+06,0.005,1,1,1,1,40,297.614,61.28,0.003,1.19057e+07,0.001,7.05
Tesla K20Xm,NBody,ONE_D,2.62144e+06,0.005,1,2,1,1,40,231.962,62.048,0.002,5.95335e+06,0,7.117
Tesla K20Xm,NBody,ONE_D,2.62144e+06,0.005,1,4,1,1,40,229.998,61.101,0.003,2.97664e+06,0,6.93
Tesla K20Xm,NBody,ONE_D,2.62144e+06,0.005,1,8,1,1,40,229.175,61.012,0.004,1.48832e+06,0,6.923
Tesla K20Xm,NBody,ONE_D,2.62144e+06,0.005,1,16,1,1,40,232.629,61.064,0.003,744669,0,6.687
Tesla K20Xm,NBody,ONE_D,2.62144e+06,0.005,1,32,1,1,40,228.974,61.215,0.002,377605,0,6.652
Tesla K20Xm,NBody,ONE_D,2.62144e+06,0.005,1,64,1,1,40,228.956,61.124,0.002,201926,0,6.647
Tesla K20Xm,NBody,ONE_D,2.62144e+06,0.005,1,128,1,1,40,228.97,61.202,0.002,224290,0,6.683
Tesla K20Xm,NBody,ONE_D,2.62144e+06,0.005,1,256,1,1,40,228.969,61.178,0.002,230605,0,6.791
Tesla K20Xm,NBody,ONE_D,2.62144e+06,0.005,1,512,1,1,40,229.141,61.255,0.003,220770,0.001,6.694
Tesla K20Xm,NBody,ONE_D,2.62144e+06,0.005,1,1024,1,1,40,231.094,61.117,0.003,225375,0,6.703
