device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Memory,ONE_D,8.38861e+07,1,1,1,320,1654.34,223.632,0.003,314.302,167.651,1.728
Tesla K20Xm,Memory,ONE_D,8.38861e+07,2,1,1,320,1653.23,223.522,0.003,155.519,168.775,1.721
Tesla K20Xm,Memory,ONE_D,8.38861e+07,4,1,1,320,1652.43,223.589,0.003,77.694,167.994,1.73
Tesla K20Xm,Memory,ONE_D,8.38861e+07,8,1,1,320,1652.3,224.204,0.004,39.426,167.484,1.729
Tesla K20Xm,Memory,ONE_D,8.38861e+07,16,1,1,320,1652.44,221.319,0.004,20.292,167.573,1.71
Tesla K20Xm,Memory,ONE_D,8.38861e+07,32,1,1,320,1653.64,223.803,0.003,10.873,167.403,1.736
Tesla K20Xm,Memory,ONE_D,8.38861e+07,64,1,1,320,1653.34,223.444,0.003,6.413,167.522,1.723
Tesla K20Xm,Memory,ONE_D,8.38861e+07,128,1,1,320,1658.75,223.757,0.004,4.718,167.578,1.732
Tesla K20Xm,Memory,ONE_D,8.38861e+07,256,1,1,320,1653.12,223.562,0.003,4.746,167.437,1.723
Tesla K20Xm,Memory,ONE_D,8.38861e+07,512,1,1,320,1654.47,223.696,0.004,4.844,167.478,1.727
Tesla K20Xm,Memory,ONE_D,8.38861e+07,1024,1,1,320,1653.68,223.555,0.004,4.925,167.497,1.733
