device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Reduction,ONE_D,2.22822e+06,1,1,1,34,178.97,28.041,0.003,11.261,19.162,8.379
Tesla K20Xm,Reduction,ONE_D,2.22822e+06,2,1,1,34,177.3,28.148,0.003,9.22,9.885,7.283
Tesla K20Xm,Reduction,ONE_D,2.22822e+06,4,1,1,34,177.076,27.869,0.003,7.849,5.205,6.776
Tesla K20Xm,Reduction,ONE_D,2.22822e+06,8,1,1,34,175.161,27.992,0.003,7.049,2.818,6.488
Tesla K20Xm,Reduction,ONE_D,2.22822e+06,16,1,1,34,174.542,27.916,0.003,6.653,1.668,6.344
Tesla K20Xm,Reduction,ONE_D,2.22822e+06,32,1,1,34,174.588,27.982,0.003,6.316,1.329,6.308
Tesla K20Xm,Reduction,ONE_D,2.22822e+06,64,1,1,34,175.011,27.998,0.003,6.23,1.109,6.269
Tesla K20Xm,Reduction,ONE_D,2.22822e+06,128,1,1,34,174.568,27.943,0.003,6.212,1.032,6.263
Tesla K20Xm,Reduction,ONE_D,2.22822e+06,256,1,1,34,174.41,27.851,0.003,6.288,1.035,6.303
Tesla K20Xm,Reduction,ONE_D,2.22822e+06,512,1,1,34,174.528,27.883,0.003,6.319,0.999,6.291
Tesla K20Xm,Reduction,ONE_D,2.22822e+06,1024,1,1,34,174.388,28.158,0.003,6.505,1.02,6.373
Tesla K20Xm,Reduction,ONE_D,2.22822e+06,1,1,1,34,182.891,27.123,0.002,11.326,19.079,7.483
Tesla K20Xm,Reduction,ONE_D,2.22822e+06,2,1,1,34,180.08,27.241,0.002,9.207,9.794,6.407
Tesla K20Xm,Reduction,ONE_D,2.22822e+06,4,1,1,34,177.052,27.052,0.003,7.912,5.222,5.85
Tesla K20Xm,Reduction,ONE_D,2.22822e+06,8,1,1,34,175.715,27.047,0.003,7.135,2.799,5.581
Tesla K20Xm,Reduction,ONE_D,2.22822e+06,16,1,1,34,174.998,27.014,0.003,6.615,1.613,5.446
Tesla K20Xm,Reduction,ONE_D,2.22822e+06,32,1,1,34,174.702,27.036,0.003,6.344,1.294,5.393
Tesla K20Xm,Reduction,ONE_D,2.22822e+06,64,1,1,34,174.846,26.949,0.003,6.26,1.11,5.407
Tesla K20Xm,Reduction,ONE_D,2.22822e+06,128,1,1,34,174.596,27.024,0.003,6.233,1.03,5.4
