device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,1,1,1,40,214.696,31.818,0.003,13.214,22.198,8.354
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,2,1,1,40,211.89,31.885,0.004,10.77,11.327,7.037
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,4,1,1,40,209.026,31.793,0.004,9.208,5.955,6.377
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,8,1,1,40,208.426,31.66,0.004,8.304,3.228,6.098
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,16,1,1,40,207.303,31.691,0.003,7.773,1.906,5.928
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,32,1,1,40,206.557,31.571,0.004,7.406,1.424,5.857
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,64,1,1,40,206.393,31.641,0.004,7.32,1.214,5.85
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,128,1,1,40,206.871,31.631,0.004,7.275,1.154,5.808
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,256,1,1,40,206.942,31.63,0.003,7.312,1.069,5.847
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,512,1,1,40,207.149,31.625,0.003,7.403,1.048,5.876
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,1024,1,1,40,208.139,31.614,0.003,7.525,1.07,5.828
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,1,1,1,40,216.714,32.285,0.003,13.248,22.414,8.745
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,2,1,1,40,211.821,32.316,0.003,10.803,11.468,7.392
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,4,1,1,40,209.712,32.279,0.003,9.299,6.037,6.805
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,8,1,1,40,208.324,32.258,0.003,8.312,3.314,6.525
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,16,1,1,40,207.582,32.28,0.002,7.742,1.946,6.338
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,32,1,1,40,206.999,32.21,0.003,7.469,1.499,6.276
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,64,1,1,40,206.99,32.223,0.002,7.331,1.282,6.283
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,128,1,1,40,207.494,32.559,0.003,7.318,1.173,6.259
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,256,1,1,40,207,32.181,0.002,7.317,1.151,6.258
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,512,1,1,40,206.85,32.177,0.003,7.483,1.219,6.277
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,1024,1,1,40,206.848,32.191,0.003,7.507,1.112,6.258
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,1,1,1,40,220.553,32.335,0.002,13.226,22.517,8.854
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,2,1,1,40,211.584,32.402,0.002,10.779,11.372,7.545
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,4,1,1,40,209.302,32.316,0.003,9.22,5.908,7.006
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,8,1,1,40,207.949,32.321,0.007,8.337,3.214,6.645
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,16,1,1,40,206.974,32.341,0.002,7.764,1.839,6.504
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,32,1,1,40,206.593,32.305,0.003,7.467,1.374,6.413
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,64,1,1,40,206.599,32.365,0.002,7.305,1.174,6.406
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,128,1,1,40,207.575,32.243,0.003,7.32,1.082,6.45
Tesla K20Xm,Reduction,ONE_D,2.62144e+06,256,1,1,40,206.479,32.319,0.003,7.345,1.011,6.402
