device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,1,1,1,11,122.701,0.304,0.016,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,1,2,1,11,123.465,0.278,0.012,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,1,4,1,11,123.109,0.258,0.011,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,1,8,1,11,122.673,0.262,0.011,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,1,16,1,11,123.266,0.261,0.012,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,1,32,1,11,122.86,0.25,0.012,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,1,64,1,11,122.554,0.254,0.011,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,1,128,1,11,123.02,0.258,0.01,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,1,256,1,11,122.265,0.252,0.011,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,1,512,1,11,122.676,0.254,0.011,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,1,1024,1,11,122.778,0.249,0.011,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,2,1,1,11,122.794,0.253,0.011,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,2,2,1,11,123.43,0.265,0.033,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,2,4,1,11,124.189,0.257,0.012,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,2,8,1,11,123.541,0.258,0.012,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,2,16,1,11,122.524,0.262,0.012,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,2,32,1,11,122.476,0.259,0.012,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,2,64,1,11,122.669,0.253,0.011,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,2,128,1,11,122.448,0.25,0.012,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,2,256,1,11,122.404,0.25,0.011,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,2,512,1,11,122.636,0.256,0.012,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,4,1,1,11,122.525,0.255,0.025,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,4,2,1,11,122.683,0.257,0.01,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,4,4,1,11,122.701,0.259,0.011,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,4,8,1,11,122.241,0.256,0.012,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,4,16,1,11,122.722,0.253,0.012,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,4,32,1,11,122.237,0.251,0.025,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,4,64,1,11,122.213,0.254,0.01,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,4,128,1,11,122.993,0.254,0.012,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,4,256,1,11,123.83,0.266,0.011,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,8,1,1,11,122.8,0.252,0.012,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,8,2,1,11,122.648,0.536,0.019,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,8,4,1,11,122.701,0.253,0.011,-1,-1,-1
Tesla K20Xm,MatrixMultiplication,TWO_D,1773,1773,1773,8,8,1,11,123.059,0.251,0.011,-1,-1,-1
