device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Convolution,ONE_D,2610,2610,64,64,1,1,1,25,166.24,23.887,0.005,34791.7,9.595,0.693
Tesla K20Xm,Convolution,ONE_D,2610,2610,64,64,2,1,1,25,136.58,23.898,0.003,17456,8.396,0.637
Tesla K20Xm,Convolution,ONE_D,2610,2610,64,64,4,1,1,25,136.494,23.588,0.002,8784.57,8.379,0.623
Tesla K20Xm,Convolution,ONE_D,2610,2610,64,64,8,1,1,25,136.536,23.624,0.002,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,2610,2610,64,64,16,1,1,25,136.457,23.474,0.003,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,2610,2610,64,64,32,1,1,25,136.422,23.494,0.003,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,2610,2610,64,64,64,1,1,25,136.626,23.443,0.003,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,2610,2610,64,64,128,1,1,25,137.019,23.555,0.003,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,2610,2610,64,64,256,1,1,25,137.094,23.435,0.003,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,2610,2610,64,64,512,1,1,25,136.606,23.444,0.003,-1,-1,-1
Tesla K20Xm,Convolution,ONE_D,2610,2610,64,64,1024,1,1,25,136.554,23.526,0.003,-1,-1,-1
