device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Array3dAverage,THREE_D,152,1,1,4,13.3965,159.582,5.436,0.001,14.266,7.357,0.195
Tesla K20Xm,Array3dAverage,THREE_D,152,1,1,8,13.3965,154.17,5.41,0.001,8.68,5.772,0.185
Tesla K20Xm,Array3dAverage,THREE_D,152,8,8,8,13.3965,123.027,4.652,0.001,1.128,4.882,0.144
Tesla K20Xm,Array3dAverage,THREE_D,152,8,8,8,13.3965,115.884,4.601,0.001,0.925,4.862,0.145
Tesla K20Xm,Array3dAverage,THREE_D,152,8,8,8,13.3965,115.545,4.592,0.001,1.153,4.861,0.143
Tesla K20Xm,Array3dAverage,THREE_D,152,8,8,8,13.3965,115.551,4.566,0,1.153,4.892,0.143
Tesla K20Xm,Array3dAverage,THREE_D,152,1,2,4,13.3965,120.789,4.674,0.001,8.588,5.583,0.164
Tesla K20Xm,Array3dAverage,THREE_D,152,1,2,8,13.3965,115.587,4.593,0,6.372,4.903,0.147
Tesla K20Xm,Array3dAverage,THREE_D,152,8,8,8,13.3965,123.041,4.581,0,1.149,4.888,0.147
Tesla K20Xm,Array3dAverage,THREE_D,152,8,8,8,13.3965,115.772,4.637,0.001,1.127,4.901,0.145
Tesla K20Xm,Array3dAverage,THREE_D,152,8,8,8,13.3965,116.602,4.599,0.001,1.211,4.905,0.148
Tesla K20Xm,Array3dAverage,THREE_D,152,1,4,1,13.3965,115.539,4.585,0.001,13.692,4.868,0.145
Tesla K20Xm,Array3dAverage,THREE_D,152,1,4,2,13.3965,115.49,4.571,0,8.54,4.854,0.157
Tesla K20Xm,Array3dAverage,THREE_D,152,1,4,4,13.3965,115.571,4.633,0.001,6.407,4.878,0.145
Tesla K20Xm,Array3dAverage,THREE_D,152,1,4,8,13.3965,115.506,4.577,0,5.841,4.845,0.144
Tesla K20Xm,Array3dAverage,THREE_D,152,8,8,8,13.3965,123.454,4.82,0.001,1.131,4.877,0.148
Tesla K20Xm,Array3dAverage,THREE_D,152,8,8,8,13.3965,115.814,4.557,0.001,1.151,4.866,0.143
Tesla K20Xm,Array3dAverage,THREE_D,152,1,8,1,13.3965,115.58,4.568,0.001,8.519,4.912,0.144
Tesla K20Xm,Array3dAverage,THREE_D,152,1,8,2,13.3965,115.499,4.568,0,6.338,4.868,0.144
Tesla K20Xm,Array3dAverage,THREE_D,152,1,8,4,13.3965,115.619,4.622,0.001,5.843,4.877,0.149
Tesla K20Xm,Array3dAverage,THREE_D,152,1,8,8,13.3965,115.501,4.59,0,5.755,4.873,0.143
Tesla K20Xm,Array3dAverage,THREE_D,152,8,8,8,13.3965,124.163,4.596,0.001,1.141,4.868,0.156
Tesla K20Xm,Array3dAverage,THREE_D,152,2,1,4,13.3965,120.713,4.611,0.001,7.198,5.548,0.162
Tesla K20Xm,Array3dAverage,THREE_D,152,2,1,8,13.3965,116.072,4.63,0,4.273,4.874,0.143
Tesla K20Xm,Array3dAverage,THREE_D,152,8,8,8,13.3965,122.971,4.583,0.001,1.128,4.897,0.148
Tesla K20Xm,Array3dAverage,THREE_D,152,8,8,8,13.3965,115.943,4.578,0.001,1.129,4.873,0.143
