device/C,kernel/C,workDimension/C,nBodies/F,timeStep/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,NBody,ONE_D,2.3593e+06,0.005,1,1,1,1,36,251.851,55.311,0.002,9.64386e+06,0.001,6.886
Tesla K20Xm,NBody,ONE_D,2.3593e+06,0.005,1,2,1,1,36,212.217,55.245,0.004,4.82245e+06,0.001,6.691
Tesla K20Xm,NBody,ONE_D,2.3593e+06,0.005,1,4,1,1,36,206.444,55.181,0.002,2.41171e+06,0,6.672
Tesla K20Xm,NBody,ONE_D,2.3593e+06,0.005,1,8,1,1,36,206.611,55.188,0.002,1.20582e+06,0.001,6.72
Tesla K20Xm,NBody,ONE_D,2.3593e+06,0.005,1,16,1,1,36,209.031,55.224,0.002,603389,0,6.414
Tesla K20Xm,NBody,ONE_D,2.3593e+06,0.005,1,32,1,1,36,206.063,55.536,0.002,306393,0,6.304
Tesla K20Xm,NBody,ONE_D,2.3593e+06,0.005,1,64,1,1,36,205.939,55.289,0.002,160375,0,6.156
Tesla K20Xm,NBody,ONE_D,2.3593e+06,0.005,1,128,1,1,36,205.919,55.067,0.002,177702,0.001,6.192
Tesla K20Xm,NBody,ONE_D,2.3593e+06,0.005,1,256,1,1,36,205.995,55.141,0.002,178355,0,6.184
Tesla K20Xm,NBody,ONE_D,2.3593e+06,0.005,1,512,1,1,36,205.891,55.292,0.003,185606,0,6.157
Tesla K20Xm,NBody,ONE_D,2.3593e+06,0.005,1,1024,1,1,36,205.836,55.168,0.002,191371,0.001,7.234
