device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Array3dAverage,THREE_D,192,1,1,4,27,241.977,18.961,0.002,28.113,14.59,0.237
Tesla K20Xm,Array3dAverage,THREE_D,192,1,1,8,27,241.579,19.043,0.001,17.308,9.853,0.201
Tesla K20Xm,Array3dAverage,THREE_D,192,1,1,16,27,240.631,18.95,0.002,12.581,9.776,0.201
Tesla K20Xm,Array3dAverage,THREE_D,192,1,1,32,27,237.875,18.892,0.001,11.823,9.766,0.193
Tesla K20Xm,Array3dAverage,THREE_D,192,1,1,64,27,237.779,18.935,0.001,13.535,9.792,0.197
Tesla K20Xm,Array3dAverage,THREE_D,192,8,8,8,27,237.658,18.892,0.002,1.959,9.786,0.195
Tesla K20Xm,Array3dAverage,THREE_D,192,8,8,8,27,237.516,18.865,0.001,1.961,9.784,0.193
Tesla K20Xm,Array3dAverage,THREE_D,192,8,8,8,27,237.444,18.885,0.001,1.99,9.78,0.207
Tesla K20Xm,Array3dAverage,THREE_D,192,8,8,8,27,237.834,18.955,0.002,1.988,9.767,0.204
Tesla K20Xm,Array3dAverage,THREE_D,192,1,2,4,27,241.938,18.978,0.002,17.218,14.596,0.234
Tesla K20Xm,Array3dAverage,THREE_D,192,1,2,8,27,242.015,18.94,0.002,12.611,10.003,0.2
Tesla K20Xm,Array3dAverage,THREE_D,192,1,2,16,27,257.913,19.081,0.002,11.538,9.783,0.21
Tesla K20Xm,Array3dAverage,THREE_D,192,1,2,32,27,239.388,18.92,0.002,11.237,9.779,0.209
Tesla K20Xm,Array3dAverage,THREE_D,192,1,2,64,27,238.602,19.083,0.002,11.227,9.919,0.204
Tesla K20Xm,Array3dAverage,THREE_D,192,8,8,8,27,240.479,18.96,0.001,1.97,9.777,0.197
Tesla K20Xm,Array3dAverage,THREE_D,192,8,8,8,27,237.806,18.912,0.001,1.984,9.754,0.21
Tesla K20Xm,Array3dAverage,THREE_D,192,8,8,8,27,237.654,18.917,0.001,1.97,9.78,0.201
Tesla K20Xm,Array3dAverage,THREE_D,192,1,4,1,27,237.538,18.935,0.002,27.221,9.775,0.202
Tesla K20Xm,Array3dAverage,THREE_D,192,1,4,2,27,237.852,18.926,0.002,17.174,9.775,0.2
Tesla K20Xm,Array3dAverage,THREE_D,192,1,4,4,27,237.272,18.954,0.002,12.557,9.795,0.202
Tesla K20Xm,Array3dAverage,THREE_D,192,1,4,8,27,237.693,18.931,0.002,11.519,9.778,0.205
Tesla K20Xm,Array3dAverage,THREE_D,192,1,4,16,27,240.102,18.914,0.002,11.226,9.786,0.201
Tesla K20Xm,Array3dAverage,THREE_D,192,1,4,32,27,237.725,18.929,0.001,11.236,9.824,0.196
Tesla K20Xm,Array3dAverage,THREE_D,192,1,4,64,27,237.409,18.976,0.002,11.274,9.8,0.195
Tesla K20Xm,Array3dAverage,THREE_D,192,8,8,8,27,237.336,18.941,0.002,1.964,9.764,0.201
Tesla K20Xm,Array3dAverage,THREE_D,192,8,8,8,27,237.794,18.926,0.001,1.992,9.792,0.198
Tesla K20Xm,Array3dAverage,THREE_D,192,1,8,1,27,237.117,18.867,0.002,16.805,9.8,0.196
Tesla K20Xm,Array3dAverage,THREE_D,192,1,8,2,27,238.616,18.933,0.002,12.559,9.778,0.196
Tesla K20Xm,Array3dAverage,THREE_D,192,1,8,4,27,239.224,18.978,0.002,11.455,9.772,0.192
Tesla K20Xm,Array3dAverage,THREE_D,192,1,8,8,27,237.764,18.951,0.002,11.248,9.772,0.197
Tesla K20Xm,Array3dAverage,THREE_D,192,1,8,16,27,237.543,18.958,0.002,11.226,9.772,0.198
Tesla K20Xm,Array3dAverage,THREE_D,192,1,8,32,27,237.472,18.932,0.001,11.277,9.786,0.197
Tesla K20Xm,Array3dAverage,THREE_D,192,1,8,64,27,237.75,19.023,0.002,11.289,9.78,0.195
Tesla K20Xm,Array3dAverage,THREE_D,192,8,8,8,27,237.18,18.909,0.002,1.967,9.782,0.192
