device/C,kernel/C,workDimension/C,nBodies/F,timeStep/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,NBody,ONE_D,1.83501e+06,0.005,1,1,1,1,28,160.247,31.884,0.002,5.83336e+06,0,4.127
Tesla K20Xm,NBody,ONE_D,1.83501e+06,0.005,1,2,1,1,28,158.462,36.296,0.002,2.91673e+06,0.001,4.45
Tesla K20Xm,NBody,ONE_D,1.83501e+06,0.005,1,4,1,1,28,157.478,36.259,0.002,1.45833e+06,0.001,4.456
Tesla K20Xm,NBody,ONE_D,1.83501e+06,0.005,1,8,1,1,28,157.017,32.314,0.001,729166,0,4.484
Tesla K20Xm,NBody,ONE_D,1.83501e+06,0.005,1,16,1,1,28,157.142,32.34,0.001,364577,0,4.442
Tesla K20Xm,NBody,ONE_D,1.83501e+06,0.005,1,32,1,1,28,157.147,32.583,0.002,184843,0,4.435
Tesla K20Xm,NBody,ONE_D,1.83501e+06,0.005,1,64,1,1,28,157.05,32.3,0.002,93677.3,0,4.206
Tesla K20Xm,NBody,ONE_D,1.83501e+06,0.005,1,128,1,1,28,157.085,32.345,0.002,99048.5,0,4.239
Tesla K20Xm,NBody,ONE_D,1.83501e+06,0.005,1,256,1,1,28,157.214,32.377,0.001,105953,0,4.323
Tesla K20Xm,NBody,ONE_D,1.83501e+06,0.005,1,512,1,1,28,157.351,32.852,0.002,106609,0,4.26
Tesla K20Xm,NBody,ONE_D,1.83501e+06,0.005,1,1024,1,1,28,157.084,32.471,0.002,108887,0,4.544
Tesla K20Xm,NBody,ONE_D,1.83501e+06,0.005,1,1,1,1,28,203.954,42.691,0.002,5.83374e+06,0.001,5.705
Tesla K20Xm,NBody,ONE_D,1.83501e+06,0.005,1,2,1,1,28,158.544,43.188,0.002,2.91687e+06,0.001,5.56
Tesla K20Xm,NBody,ONE_D,1.83501e+06,0.005,1,4,1,1,28,158.29,43.19,0.002,1.4584e+06,0.001,5.212
Tesla K20Xm,NBody,ONE_D,1.83501e+06,0.005,1,8,1,1,28,157.611,43.17,0.002,729205,0,4.919
Tesla K20Xm,NBody,ONE_D,1.83501e+06,0.005,1,16,1,1,28,157.682,43.256,0.002,364603,0.001,4.798
Tesla K20Xm,NBody,ONE_D,1.83501e+06,0.005,1,32,1,1,28,157.867,43.203,0.003,184900,0,4.852
Tesla K20Xm,NBody,ONE_D,1.83501e+06,0.005,1,64,1,1,28,158.68,43.203,0.004,113938,0,4.758
Tesla K20Xm,NBody,ONE_D,1.83501e+06,0.005,1,128,1,1,28,157.547,43.183,0.003,134190,0,4.722
Tesla K20Xm,NBody,ONE_D,1.83501e+06,0.005,1,256,1,1,28,157.734,43.069,0.002,134789,0,4.754
Tesla K20Xm,NBody,ONE_D,1.83501e+06,0.005,1,512,1,1,28,157.667,43.151,0.002,134959,0,4.785
Tesla K20Xm,NBody,ONE_D,1.83501e+06,0.005,1,1024,1,1,28,157.741,43.192,0.002,137700,0,4.766
