device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Reduction,ONE_D,2.88358e+06,1,1,1,44,235.303,35.12,0.002,14.591,24.033,8.979
Tesla K20Xm,Reduction,ONE_D,2.88358e+06,2,1,1,44,232.304,35.133,0.002,11.908,12.349,7.565
Tesla K20Xm,Reduction,ONE_D,2.88358e+06,4,1,1,44,229.373,35.225,0.003,10.164,6.387,6.933
Tesla K20Xm,Reduction,ONE_D,2.88358e+06,8,1,1,44,227.623,35.093,0.002,9.138,3.429,6.678
Tesla K20Xm,Reduction,ONE_D,2.88358e+06,16,1,1,44,227.04,35.026,0.003,8.63,1.93,6.489
Tesla K20Xm,Reduction,ONE_D,2.88358e+06,32,1,1,44,226.656,35.023,0.002,8.256,1.36,6.374
Tesla K20Xm,Reduction,ONE_D,2.88358e+06,64,1,1,44,227.656,35.046,0.002,8.138,1.156,6.332
Tesla K20Xm,Reduction,ONE_D,2.88358e+06,128,1,1,44,226.024,35.105,0.002,8.068,1.031,6.353
Tesla K20Xm,Reduction,ONE_D,2.88358e+06,256,1,1,44,225.936,35.133,0.003,8.087,0.99,6.322
Tesla K20Xm,Reduction,ONE_D,2.88358e+06,512,1,1,44,225.968,35.313,0.002,8.182,0.949,6.329
Tesla K20Xm,Reduction,ONE_D,2.88358e+06,1024,1,1,44,225.991,35.074,0.003,8.337,0.976,6.319
Tesla K20Xm,Reduction,ONE_D,2.88358e+06,1,1,1,44,236.207,35.002,0.003,14.613,24.177,8.983
Tesla K20Xm,Reduction,ONE_D,2.88358e+06,2,1,1,44,233.311,34.946,0.002,11.91,12.272,7.646
Tesla K20Xm,Reduction,ONE_D,2.88358e+06,4,1,1,44,229.159,34.94,0.002,10.218,6.515,6.983
Tesla K20Xm,Reduction,ONE_D,2.88358e+06,8,1,1,44,227.81,35.018,0.002,9.183,3.416,6.764
Tesla K20Xm,Reduction,ONE_D,2.88358e+06,16,1,1,44,226.666,34.935,0.003,8.562,1.913,6.454
Tesla K20Xm,Reduction,ONE_D,2.88358e+06,32,1,1,44,226.429,34.822,0.002,8.231,1.348,6.719
Tesla K20Xm,Reduction,ONE_D,2.88358e+06,64,1,1,44,226.059,34.968,0.002,8.084,1.176,6.413
Tesla K20Xm,Reduction,ONE_D,2.88358e+06,128,1,1,44,226.067,34.846,0.002,8.098,1.079,6.466
