device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Reduction,ONE_D,1.96608e+06,1,1,1,30,157.791,23.13,0.002,9.986,16.493,5.972
Tesla K20Xm,Reduction,ONE_D,1.96608e+06,2,1,1,30,155.876,22.92,0.002,8.135,8.495,5.026
Tesla K20Xm,Reduction,ONE_D,1.96608e+06,4,1,1,30,154.804,22.767,0.002,6.978,4.543,4.578
Tesla K20Xm,Reduction,ONE_D,1.96608e+06,8,1,1,30,153.719,22.967,0.003,6.247,2.486,4.352
Tesla K20Xm,Reduction,ONE_D,1.96608e+06,16,1,1,30,152.883,22.97,0.002,5.873,1.462,4.263
Tesla K20Xm,Reduction,ONE_D,1.96608e+06,32,1,1,30,152.636,22.895,0.003,5.602,1.197,4.208
Tesla K20Xm,Reduction,ONE_D,1.96608e+06,64,1,1,30,152.81,23.212,0.003,5.599,1.094,4.269
Tesla K20Xm,Reduction,ONE_D,1.96608e+06,128,1,1,30,159.753,22.939,0.002,5.592,1.086,4.216
Tesla K20Xm,Reduction,ONE_D,1.96608e+06,256,1,1,30,152.641,23.001,0.003,5.54,0.92,4.228
Tesla K20Xm,Reduction,ONE_D,1.96608e+06,512,1,1,30,152.687,22.887,0.002,5.588,0.898,4.249
Tesla K20Xm,Reduction,ONE_D,1.96608e+06,1024,1,1,30,152.52,22.895,0.003,5.698,0.911,4.221
