device/C,kernel/C,workDimension/C,a/F,b/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Computation,ONE_D,81,638,1,1,1,768,0.004,0,0.001,0.051,0,0.008
Tesla K20Xm,Computation,ONE_D,81,638,2,1,1,768,0.004,0,0,0.018,0,0.007
Tesla K20Xm,Computation,ONE_D,81,638,4,1,1,768,0.003,0,0,0.016,0,0.007
Tesla K20Xm,Computation,ONE_D,81,638,8,1,1,768,0.004,0,0,0.014,0,0.006
Tesla K20Xm,Computation,ONE_D,81,638,16,1,1,768,0.003,0,0,0.015,0,0.006
Tesla K20Xm,Computation,ONE_D,81,638,32,1,1,768,0.003,0,0.001,0.015,0,0.006
Tesla K20Xm,Computation,ONE_D,81,638,64,1,1,768,0.003,0,0,0.015,0,0.005
Tesla K20Xm,Computation,ONE_D,81,638,128,1,1,768,0.003,0,0.001,0.015,0,0.006
Tesla K20Xm,Computation,ONE_D,81,638,256,1,1,768,0.003,0,0,0.015,0,0.005
Tesla K20Xm,Computation,ONE_D,81,638,512,1,1,768,0.003,0,0,0.016,0,0.006
Tesla K20Xm,Computation,ONE_D,81,638,1024,1,1,768,0.003,0,0.001,-1,-1,-1
