device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,1,1,1,12,187.836,39.864,0.003,560.523,0,2.665
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,2,1,1,12,189.682,39.84,0.003,478.438,0,2.486
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,4,1,1,12,190.47,39.846,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,8,1,1,12,189.719,39.777,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,16,1,1,12,190.361,40.029,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,32,1,1,12,189.842,39.854,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,64,1,1,12,189.786,39.864,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,128,1,1,12,196.613,39.81,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,256,1,1,12,189.87,39.821,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,512,1,1,12,190.45,39.782,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,1024,1,1,12,190.256,39.856,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,1,1,1,12,190.444,78.58,0.004,690.286,0.001,2.496
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,2,1,1,12,191.957,78.642,0.004,606.881,0,2.29
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,4,1,1,12,191.625,79.158,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,8,1,1,12,192.268,78.709,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,16,1,1,12,191.64,78.507,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,32,1,1,12,193.415,78.636,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,64,1,1,12,191.931,78.552,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,128,1,1,12,191.893,78.505,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,256,1,1,12,191.921,78.665,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,512,1,1,12,191.923,78.667,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,1024,1,1,12,191.81,78.743,0.005,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,1,1,1,12,187.095,40.157,0.003,566.116,0.001,2.638
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,2,1,1,12,190.845,40.034,0.003,483.923,0,2.419
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,4,1,1,12,189.638,40.117,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,8,1,1,12,189.746,40.073,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,16,1,1,12,189.761,40.084,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,32,1,1,12,190.472,40.188,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,64,1,1,12,189.774,40.122,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,128,1,1,12,189.87,40.075,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,256,1,1,12,189.626,39.989,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,512,1,1,12,189.944,40.092,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,1024,1,1,12,189.719,40.069,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,1,1,1,12,188.993,40.432,0.003,565.439,0,2.681
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,2,1,1,12,190.359,40.427,0.004,484.307,0,2.454
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,4,1,1,12,190.477,40.376,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,8,1,1,12,190.244,40.333,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,16,1,1,12,190.274,40.265,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,32,1,1,12,190.281,40.35,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,64,1,1,12,190.412,40.388,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,128,1,1,12,191.615,40.433,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,256,1,1,12,190.079,40.375,0.003,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,512,1,1,12,190.395,40.287,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,11,1254,1254,3,1024,1,1,12,190.362,40.383,0.004,-1,-1,-1
