device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Reduction,ONE_D,655360,1,1,1,10,54.193,6.881,0.001,3.477,5.718,2.2
Tesla K20Xm,Reduction,ONE_D,655360,2,1,1,10,51.428,6.357,0.001,2.892,3.014,1.882
Tesla K20Xm,Reduction,ONE_D,655360,4,1,1,10,50.232,6.734,0.001,2.468,1.572,1.727
Tesla K20Xm,Reduction,ONE_D,655360,8,1,1,10,50.122,6.686,0.001,2.25,1.191,1.639
Tesla K20Xm,Reduction,ONE_D,655360,16,1,1,10,50.151,6.489,0.001,2.1,0.884,1.634
Tesla K20Xm,Reduction,ONE_D,655360,32,1,1,10,50.085,6.512,0,2.129,0.826,1.692
Tesla K20Xm,Reduction,ONE_D,655360,64,1,1,10,50.08,6.492,0.001,2.022,0.698,1.637
Tesla K20Xm,Reduction,ONE_D,655360,128,1,1,10,50.086,6.477,0.001,2.01,0.652,1.639
Tesla K20Xm,Reduction,ONE_D,655360,256,1,1,10,50.073,6.478,0.001,1.991,0.634,1.63
Tesla K20Xm,Reduction,ONE_D,655360,512,1,1,10,50.106,6.478,0.001,2.01,0.635,1.633
Tesla K20Xm,Reduction,ONE_D,655360,1024,1,1,10,50.094,6.481,0.001,2.259,0.634,1.632
Tesla K20Xm,Reduction,ONE_D,655360,1,1,1,10,55.16,7.385,0.001,3.475,5.85,2.448
Tesla K20Xm,Reduction,ONE_D,655360,2,1,1,10,51.346,6.633,0,2.852,2.658,1.994
Tesla K20Xm,Reduction,ONE_D,655360,4,1,1,10,50.249,6.596,0.001,2.459,1.505,1.84
Tesla K20Xm,Reduction,ONE_D,655360,8,1,1,10,50.618,6.635,0.002,2.24,0.993,1.763
Tesla K20Xm,Reduction,ONE_D,655360,16,1,1,10,50.13,6.591,0.001,2.097,0.777,1.686
Tesla K20Xm,Reduction,ONE_D,655360,32,1,1,10,50.197,6.589,0.002,2.014,0.689,1.752
Tesla K20Xm,Reduction,ONE_D,655360,64,1,1,10,50.149,6.739,0.001,2.002,0.739,1.816
Tesla K20Xm,Reduction,ONE_D,655360,128,1,1,10,50.118,6.717,0.001,2.005,0.709,1.686
Tesla K20Xm,Reduction,ONE_D,655360,256,1,1,10,50.588,6.645,0.002,1.999,0.395,1.782
Tesla K20Xm,Reduction,ONE_D,655360,512,1,1,10,50.603,6.602,0.001,2.05,0.391,1.685
Tesla K20Xm,Reduction,ONE_D,655360,1024,1,1,10,50.123,6.6,0.001,2.04,0.383,1.748
