device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,FluidSimulation,ONE_D,10,1145,1145,3,1,1,1,10,152.318,66.084,0.005,609.36,0.001,1.288
Tesla K20Xm,FluidSimulation,ONE_D,10,1145,1145,3,2,1,1,10,147.829,65.652,0.005,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,10,1145,1145,3,4,1,1,10,148.346,65.814,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,10,1145,1145,3,8,1,1,10,148.054,65.529,0.005,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,10,1145,1145,3,16,1,1,10,148.251,65.75,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,10,1145,1145,3,32,1,1,10,147.883,65.792,0.005,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,10,1145,1145,3,64,1,1,10,148.475,65.81,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,10,1145,1145,3,128,1,1,10,147.754,65.911,0.005,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,10,1145,1145,3,256,1,1,10,147.951,65.767,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,10,1145,1145,3,512,1,1,10,148.326,66.018,0.004,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,10,1145,1145,3,1024,1,1,10,151.398,65.796,0.005,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,10,1145,1145,3,1,1,1,10,153.956,65.901,0.005,609.677,0.002,1.32
Tesla K20Xm,FluidSimulation,ONE_D,10,1145,1145,3,2,1,1,10,148.343,65.924,0.005,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,10,1145,1145,3,4,1,1,10,148.322,65.855,0.005,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,10,1145,1145,3,8,1,1,10,148.167,65.658,0.006,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,10,1145,1145,3,16,1,1,10,150.058,65.798,0.005,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,10,1145,1145,3,32,1,1,10,147.977,65.883,0.005,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,10,1145,1145,3,64,1,1,10,148.11,65.815,0.006,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,10,1145,1145,3,128,1,1,10,152.722,65.909,0.005,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,10,1145,1145,3,256,1,1,10,147.958,65.89,0.005,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,10,1145,1145,3,512,1,1,10,148.833,66.526,0.006,-1,-1,-1
Tesla K20Xm,FluidSimulation,ONE_D,10,1145,1145,3,1024,1,1,10,147.994,65.887,0.005,-1,-1,-1
