device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Array3dAverage,THREE_D,184,1,1,1,23.7637,319.033,9.632,0.002,76.845,16.226,0.631
Tesla K20Xm,Array3dAverage,THREE_D,184,1,1,2,23.7637,285.109,9.582,0.002,44.454,10.738,0.196
Tesla K20Xm,Array3dAverage,THREE_D,184,1,1,4,23.7637,214.041,8.201,0.001,24.893,8.696,1.024
Tesla K20Xm,Array3dAverage,THREE_D,184,1,1,8,23.7637,217.321,8.186,0.001,15.238,12.156,0.604
Tesla K20Xm,Array3dAverage,THREE_D,184,8,8,8,23.7637,230.254,8.073,0.001,1.746,9.986,0.763
Tesla K20Xm,Array3dAverage,THREE_D,184,8,8,8,23.7637,217.931,8.15,0.001,1.769,12.169,0.611
Tesla K20Xm,Array3dAverage,THREE_D,184,8,8,8,23.7637,217.773,8.18,0.001,1.785,12.168,0.601
Tesla K20Xm,Array3dAverage,THREE_D,184,8,8,8,23.7637,218.097,8.215,0.001,1.762,12.187,0.606
Tesla K20Xm,Array3dAverage,THREE_D,184,1,2,1,23.7637,218.503,8.181,0.001,42.859,12.522,0.618
Tesla K20Xm,Array3dAverage,THREE_D,184,1,2,2,23.7637,218.096,8.225,0.001,24.998,12.235,0.594
Tesla K20Xm,Array3dAverage,THREE_D,184,1,2,4,23.7637,217.597,8.126,0.001,15.165,12.197,0.602
Tesla K20Xm,Array3dAverage,THREE_D,184,1,2,8,23.7637,218.118,8.142,0.001,11.088,12.204,0.599
Tesla K20Xm,Array3dAverage,THREE_D,184,8,8,8,23.7637,230.314,8.079,0.001,1.775,10.013,0.783
Tesla K20Xm,Array3dAverage,THREE_D,184,8,8,8,23.7637,222.01,8.237,0.001,1.768,12.276,0.605
Tesla K20Xm,Array3dAverage,THREE_D,184,8,8,8,23.7637,217.195,8.22,0.001,1.767,12.197,0.607
Tesla K20Xm,Array3dAverage,THREE_D,184,1,4,1,23.7637,219.894,8.157,0.001,24.032,12.147,0.604
Tesla K20Xm,Array3dAverage,THREE_D,184,1,4,2,23.7637,217.181,8.12,0.001,15.184,12.244,0.604
