device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Array3dAverage,THREE_D,160,1,1,2,15.625,184.344,6.349,0.001,29.523,10.056,0.191
Tesla K20Xm,Array3dAverage,THREE_D,160,1,1,4,15.625,182.065,6.317,0.001,16.505,6.742,0.18
Tesla K20Xm,Array3dAverage,THREE_D,160,1,1,8,15.625,182.061,6.342,0.001,10.116,5.673,0.147
Tesla K20Xm,Array3dAverage,THREE_D,160,1,1,16,15.625,136.641,5.32,0,7.401,5.693,0.145
Tesla K20Xm,Array3dAverage,THREE_D,160,1,1,32,15.625,136.563,5.314,0,6.762,5.715,0.145
Tesla K20Xm,Array3dAverage,THREE_D,160,8,8,8,15.625,147.235,5.319,0.001,1.263,5.669,0.144
Tesla K20Xm,Array3dAverage,THREE_D,160,8,8,8,15.625,136.652,5.354,0,1.264,5.68,0.143
Tesla K20Xm,Array3dAverage,THREE_D,160,8,8,8,15.625,136.526,5.314,0.001,1.288,5.69,0.145
Tesla K20Xm,Array3dAverage,THREE_D,160,8,8,8,15.625,137.904,5.335,0.001,1.286,5.684,0.146
Tesla K20Xm,Array3dAverage,THREE_D,160,1,2,1,15.625,136.644,5.334,0.001,28.261,5.671,0.145
Tesla K20Xm,Array3dAverage,THREE_D,160,1,2,2,15.625,136.641,5.344,0.001,16.48,5.689,0.144
Tesla K20Xm,Array3dAverage,THREE_D,160,1,2,4,15.625,136.599,5.353,0.001,10.042,5.712,0.143
Tesla K20Xm,Array3dAverage,THREE_D,160,1,2,8,15.625,136.652,5.337,0,7.372,5.71,0.161
Tesla K20Xm,Array3dAverage,THREE_D,160,1,2,16,15.625,136.68,5.392,0,6.775,5.807,0.145
Tesla K20Xm,Array3dAverage,THREE_D,160,1,2,32,15.625,137.543,5.328,0.001,6.64,5.679,0.144
Tesla K20Xm,Array3dAverage,THREE_D,160,8,8,8,15.625,147.305,5.321,0,1.262,5.668,0.145
