device/C,kernel/C,workDimension/C,nBodies/F,timeStep/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,NBody,ONE_D,1.57286e+06,0.005,1,1,1,1,24,135.185,35.82,0.002,4.28606e+06,0.001,3.569
Tesla K20Xm,NBody,ONE_D,1.57286e+06,0.005,1,2,1,1,24,134.432,42.645,0.002,2.14298e+06,0.002,4.272
Tesla K20Xm,NBody,ONE_D,1.57286e+06,0.005,1,4,1,1,24,134.559,42.664,0.003,1.07182e+06,0.001,4.868
Tesla K20Xm,NBody,ONE_D,1.57286e+06,0.005,1,8,1,1,24,134.524,37.14,0.004,535890,0,4.14
Tesla K20Xm,NBody,ONE_D,1.57286e+06,0.005,1,16,1,1,24,134.56,37.047,0.003,267945,0,4.14
Tesla K20Xm,NBody,ONE_D,1.57286e+06,0.005,1,32,1,1,24,135.28,37.026,0.003,136178,0,4.123
Tesla K20Xm,NBody,ONE_D,1.57286e+06,0.005,1,64,1,1,24,135.363,36.758,0.002,68997.4,0,4.113
Tesla K20Xm,NBody,ONE_D,1.57286e+06,0.005,1,128,1,1,24,134.666,37.195,0.003,79439.2,0,4.04
Tesla K20Xm,NBody,ONE_D,1.57286e+06,0.005,1,256,1,1,24,134.438,36.833,0.003,88175.7,0,4.469
Tesla K20Xm,NBody,ONE_D,1.57286e+06,0.005,1,512,1,1,24,134.592,36.901,0.003,89043,0,4.012
Tesla K20Xm,NBody,ONE_D,1.57286e+06,0.005,1,1024,1,1,24,134.492,36.746,0.002,93296,0,4.041
Tesla K20Xm,NBody,ONE_D,1.57286e+06,0.005,1,1,1,1,24,182.137,41.326,0.003,4.28606e+06,0.001,4.858
Tesla K20Xm,NBody,ONE_D,1.57286e+06,0.005,1,2,1,1,24,135.939,36.694,0.002,2.14301e+06,0.001,4.912
Tesla K20Xm,NBody,ONE_D,1.57286e+06,0.005,1,4,1,1,24,134.823,40.352,0.002,1.07185e+06,0,4.351
Tesla K20Xm,NBody,ONE_D,1.57286e+06,0.005,1,8,1,1,24,134.841,36.708,0.002,535906,0.001,4.456
Tesla K20Xm,NBody,ONE_D,1.57286e+06,0.005,1,16,1,1,24,134.73,36.69,0.002,267942,0.001,4.373
Tesla K20Xm,NBody,ONE_D,1.57286e+06,0.005,1,32,1,1,24,134.945,36.742,0.002,136191,0,4.128
Tesla K20Xm,NBody,ONE_D,1.57286e+06,0.005,1,64,1,1,24,134.717,36.712,0.003,68999,0,4.181
Tesla K20Xm,NBody,ONE_D,1.57286e+06,0.005,1,128,1,1,24,134.769,36.578,0.002,66482.7,0,4.126
Tesla K20Xm,NBody,ONE_D,1.57286e+06,0.005,1,256,1,1,24,135.057,36.538,0.003,76390.6,0,4.139
Tesla K20Xm,NBody,ONE_D,1.57286e+06,0.005,1,512,1,1,24,134.811,36.64,0.002,77225.3,0.001,4.154
Tesla K20Xm,NBody,ONE_D,1.57286e+06,0.005,1,1024,1,1,24,134.81,36.667,0.002,79356.1,0,4.149
