device/C,kernel/C,workDimension/C,nBodies/F,timeStep/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,1,1,1,8,45.965,12.411,0,476299,0.001,1.642
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,2,1,1,8,44.958,12.595,0.003,238253,0.001,1.707
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,4,1,1,8,45.013,12.437,0.003,119237,0.001,1.754
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,8,1,1,8,44.961,12.492,0.002,59611.1,0.001,1.728
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,16,1,1,8,44.992,12.37,0.001,29912.8,0.001,1.663
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,32,1,1,8,45.011,12.421,0.002,15273.8,0,1.521
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,64,1,1,8,44.076,12.404,0.002,7732.37,0,1.457
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,128,1,1,8,43.871,12.264,0.003,6437.45,0,1.479
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,256,1,1,8,43.947,12.308,0.003,6449.32,0,1.45
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,512,1,1,8,43.869,12.282,0.001,6435.08,0,1.429
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,1024,1,1,8,43.755,12.246,0.001,8207.85,0.001,1.43
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,1,1,1,8,46.39,12.202,0.001,476298,0,1.531
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,2,1,1,8,44.542,12.218,0.002,238251,0,1.514
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,4,1,1,8,44.109,12.153,0.001,119236,0,1.514
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,8,1,1,8,44.398,12.319,0.002,59609.8,0.001,1.466
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,16,1,1,8,43.862,12.191,0.002,29910.2,0,1.5
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,32,1,1,8,44.1,12.178,0.002,15263,0.001,1.925
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,64,1,1,8,43.953,12.178,0.002,7732.46,0,1.451
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,128,1,1,8,43.842,12.128,0.001,6446.33,0,1.442
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,256,1,1,8,43.827,12.112,0.001,6449.52,0,1.444
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,512,1,1,8,44.044,12.203,0.002,6482.9,0,1.478
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,1024,1,1,8,43.848,12.146,0.002,8207.9,0,1.488
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,1,1,1,8,46.063,9.558,0.001,476284,0.001,1.567
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,2,1,1,8,45.201,9.513,0.002,238252,0.001,1.571
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,4,1,1,8,44.902,9.466,0.003,119238,0,1.516
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,8,1,1,8,44.742,9.442,0.002,59609.9,0,1.506
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,16,1,1,8,44.148,9.408,0.001,29909.7,0,1.489
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,32,1,1,8,44.219,9.372,0.001,15288.4,0,1.449
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,64,1,1,8,44.063,9.343,0.001,7732.27,0,1.439
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,128,1,1,8,48.279,9.375,0.001,6437.4,0,1.478
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,256,1,1,8,44.13,9.356,0.001,6449.06,0,1.459
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,512,1,1,8,44.48,9.409,0.001,6482.01,0,1.442
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,1024,1,1,8,44.113,9.243,0.002,8208.89,0,1.429
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,1,1,1,8,61.631,14.471,0.003,476297,0.001,2.575
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,2,1,1,8,45.587,9.753,0.002,238254,0,1.931
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,4,1,1,8,45.593,9.356,0.002,119238,0,1.833
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,8,1,1,8,45.397,9.395,0.002,59612.3,0.001,1.715
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,16,1,1,8,44.58,9.375,0.001,29911.3,0,1.6
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,32,1,1,8,44.136,9.262,0.001,15277.3,0,1.533
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,64,1,1,8,44.2,9.191,0.001,7732.48,0,1.59
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,128,1,1,8,44.021,9.205,0.002,6437.48,0,1.565
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,256,1,1,8,43.907,9.117,0.001,6449.18,0,1.548
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,512,1,1,8,43.929,9.146,0.002,6482.5,0.001,1.558
Tesla K20Xm,NBody,ONE_D,524288,0.005,1,1024,1,1,8,43.916,9.171,0.001,8209.52,0,1.541
