device/C,kernel/C,workDimension/C,nBodies/F,timeStep/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,NBody,ONE_D,262144,0.005,1,1,1,1,4,22.604,5.107,0.001,119127,0.002,0.979
Tesla K20Xm,NBody,ONE_D,262144,0.005,1,2,1,1,4,22.456,5.011,0.001,59612.3,0,0.972
Tesla K20Xm,NBody,ONE_D,262144,0.005,1,4,1,1,4,23.08,5.331,0.002,29806.1,0,0.895
Tesla K20Xm,NBody,ONE_D,262144,0.005,1,8,1,1,4,22.013,5.003,0.001,14952.2,0.001,0.96
Tesla K20Xm,NBody,ONE_D,262144,0.005,1,16,1,1,4,22.282,5.097,0.001,7530.98,0.001,0.901
Tesla K20Xm,NBody,ONE_D,262144,0.005,1,32,1,1,4,22.002,4.947,0.001,3831.47,0,0.88
Tesla K20Xm,NBody,ONE_D,262144,0.005,1,64,1,1,4,21.984,4.938,0.001,1989.62,0,0.88
Tesla K20Xm,NBody,ONE_D,262144,0.005,1,128,1,1,4,22.034,4.949,0.001,1674.02,0,0.99
Tesla K20Xm,NBody,ONE_D,262144,0.005,1,256,1,1,4,22.488,4.925,0.001,1651.65,0,0.877
Tesla K20Xm,NBody,ONE_D,262144,0.005,1,512,1,1,4,21.977,4.977,0,1662.6,0,0.88
Tesla K20Xm,NBody,ONE_D,262144,0.005,1,1024,1,1,4,21.934,4.953,0,2107.6,0,0.872
Tesla K20Xm,NBody,ONE_D,262144,0.005,1,1,1,1,4,23.622,5.262,0.001,119123,0.001,1.106
Tesla K20Xm,NBody,ONE_D,262144,0.005,1,2,1,1,4,22.717,9.235,0.002,59615,0,0.994
Tesla K20Xm,NBody,ONE_D,262144,0.005,1,4,1,1,4,21.946,6.563,0.001,29803.2,0,0.974
Tesla K20Xm,NBody,ONE_D,262144,0.005,1,8,1,1,4,21.989,6.484,0.002,14953.5,0,0.95
Tesla K20Xm,NBody,ONE_D,262144,0.005,1,16,1,1,4,21.922,6.505,0.001,7529.68,0,0.937
Tesla K20Xm,NBody,ONE_D,262144,0.005,1,32,1,1,4,21.938,6.487,0.002,3830.09,0,0.926
Tesla K20Xm,NBody,ONE_D,262144,0.005,1,64,1,1,4,21.94,6.458,0.001,1990,0.001,0.922
Tesla K20Xm,NBody,ONE_D,262144,0.005,1,128,1,1,4,21.941,6.497,0.001,1673.92,0,0.917
Tesla K20Xm,NBody,ONE_D,262144,0.005,1,256,1,1,4,22.158,6.418,0.001,1651.71,0,0.926
Tesla K20Xm,NBody,ONE_D,262144,0.005,1,512,1,1,4,22.006,6.462,0.001,1661.18,0,0.922
Tesla K20Xm,NBody,ONE_D,262144,0.005,1,1024,1,1,4,21.925,6.513,0.002,2107.09,0,0.921
