device/C,kernel/C,workDimension/C,width/F,height/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,MonteCarloAsian,TWO_D,256,512,4,1,1,1,2,45.541,0.208,0,342.72,0.001,0.398
Tesla K20Xm,MonteCarloAsian,TWO_D,256,512,4,1,2,1,2,44.205,1.007,0.001,184.582,0.002,0.352
Tesla K20Xm,MonteCarloAsian,TWO_D,256,512,4,1,4,1,2,44.155,0.183,0,102.528,0.001,0.39
Tesla K20Xm,MonteCarloAsian,TWO_D,256,512,4,1,8,1,2,44.351,0.185,0,60.225,0.001,0.336
Tesla K20Xm,MonteCarloAsian,TWO_D,256,512,4,1,16,1,2,44.495,0.178,0,38.412,0.002,0.342
Tesla K20Xm,MonteCarloAsian,TWO_D,256,512,4,1,32,1,2,44.651,0.178,0.001,27.959,0.002,0.344
Tesla K20Xm,MonteCarloAsian,TWO_D,256,512,4,1,64,1,2,44.779,0.181,0.001,28.296,0.001,0.331
Tesla K20Xm,MonteCarloAsian,TWO_D,256,512,4,1,128,1,2,44.537,0.179,0,28.205,0.002,0.343
Tesla K20Xm,MonteCarloAsian,TWO_D,256,512,4,1,256,1,2,44.719,0.186,0,28.098,0.001,0.332
Tesla K20Xm,MonteCarloAsian,TWO_D,256,512,4,1,512,1,2,44.661,0.178,0.001,28.6,0.002,0.354
Tesla K20Xm,MonteCarloAsian,TWO_D,256,512,4,1,1024,1,2,44.747,0.186,0,-1,-1,-1
Tesla K20Xm,MonteCarloAsian,TWO_D,256,512,4,2,1,1,2,44.912,0.18,0.001,185.186,0.001,0.333
Tesla K20Xm,MonteCarloAsian,TWO_D,256,512,4,2,2,1,2,44.172,0.181,0,102.143,0.002,0.334
Tesla K20Xm,MonteCarloAsian,TWO_D,256,512,4,2,4,1,2,44.586,0.181,0,60.074,0.002,0.335
Tesla K20Xm,MonteCarloAsian,TWO_D,256,512,4,2,8,1,2,44.741,0.181,0.001,39.117,0.002,0.338
Tesla K20Xm,MonteCarloAsian,TWO_D,256,512,4,2,16,1,2,44.721,0.179,0.001,28.684,0.002,0.345
Tesla K20Xm,MonteCarloAsian,TWO_D,256,512,4,2,32,1,2,54.507,0.182,0.001,27.949,0.002,0.336
Tesla K20Xm,MonteCarloAsian,TWO_D,256,512,4,2,64,1,2,44.613,0.182,0.001,27.864,0.001,0.336
Tesla K20Xm,MonteCarloAsian,TWO_D,256,512,4,2,128,1,2,44.633,0.187,0.001,28.856,0.001,0.355
Tesla K20Xm,MonteCarloAsian,TWO_D,256,512,4,2,256,1,2,44.685,0.181,0.001,29.373,0.002,0.331
Tesla K20Xm,MonteCarloAsian,TWO_D,256,512,4,2,512,1,2,44.917,0.189,0,-1,-1,-1
