device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Reduction,ONE_D,917504,1,1,1,14,77.358,9.804,0.002,4.775,8.105,3.013
Tesla K20Xm,Reduction,ONE_D,917504,2,1,1,14,70.993,9.1,0.002,3.933,4.054,2.573
Tesla K20Xm,Reduction,ONE_D,917504,4,1,1,14,71.029,9.416,0.001,3.369,2.17,2.326
Tesla K20Xm,Reduction,ONE_D,917504,8,1,1,14,70.281,9.377,0.001,3.044,1.383,2.243
Tesla K20Xm,Reduction,ONE_D,917504,16,1,1,14,70.166,9.451,0.002,2.854,1.121,2.152
Tesla K20Xm,Reduction,ONE_D,917504,32,1,1,14,70.124,9.306,0.002,2.793,0.899,2.183
Tesla K20Xm,Reduction,ONE_D,917504,64,1,1,14,70.102,9.297,0.002,2.697,0.824,2.16
Tesla K20Xm,Reduction,ONE_D,917504,128,1,1,14,70.089,9.336,0.002,2.734,0.927,2.195
Tesla K20Xm,Reduction,ONE_D,917504,256,1,1,14,70.086,9.309,0.002,2.727,0.761,2.22
Tesla K20Xm,Reduction,ONE_D,917504,512,1,1,14,70.166,9.368,0.001,2.728,0.731,2.182
Tesla K20Xm,Reduction,ONE_D,917504,1024,1,1,14,70.131,9.292,0.001,2.794,0.749,2.16
Tesla K20Xm,Reduction,ONE_D,917504,1,1,1,14,77.857,10.221,0.002,4.764,8.062,3.291
Tesla K20Xm,Reduction,ONE_D,917504,2,1,1,14,71.292,9.16,0.002,3.905,5.142,2.654
Tesla K20Xm,Reduction,ONE_D,917504,4,1,1,14,70.692,9.523,0.001,3.402,2.22,2.413
Tesla K20Xm,Reduction,ONE_D,917504,8,1,1,14,70.367,9.674,0.001,3.024,1.33,2.328
Tesla K20Xm,Reduction,ONE_D,917504,16,1,1,14,70.908,9.62,0.002,2.887,0.963,2.268
Tesla K20Xm,Reduction,ONE_D,917504,32,1,1,14,70.33,9.55,0.001,2.806,0.925,2.264
Tesla K20Xm,Reduction,ONE_D,917504,64,1,1,14,70.313,9.455,0.001,2.693,0.734,2.286
Tesla K20Xm,Reduction,ONE_D,917504,128,1,1,14,70.357,9.542,0.001,2.714,0.73,2.256
Tesla K20Xm,Reduction,ONE_D,917504,256,1,1,14,70.454,9.431,0.001,2.723,0.7,2.258
Tesla K20Xm,Reduction,ONE_D,917504,512,1,1,14,70.31,9.386,0.001,2.76,0.693,2.254
Tesla K20Xm,Reduction,ONE_D,917504,1024,1,1,14,70.349,9.395,0.002,2.795,0.68,2.263
