device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,1.04858e+06,1,1,1,16,92.696,15.24,0.01,7.236,16.146,1.634
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,1.04858e+06,2,1,1,16,81.433,14.141,0.006,5.95,6.725,1.778
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,1.04858e+06,4,1,1,16,82.894,15.217,0.007,5.335,3.767,1.617
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,1.04858e+06,8,1,1,16,80.416,14.307,0.005,5.09,2.223,2.041
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,1.04858e+06,16,1,1,16,89.102,14.075,0.005,5.593,1.213,2.422
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,1.04858e+06,32,1,1,16,87.406,14.278,0.007,4.423,0.485,1.895
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,1.04858e+06,64,1,1,16,88.27,14.116,0.004,4.686,0.254,1.634
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,1.04858e+06,128,1,1,16,81.971,13.837,0.004,4.049,0.242,1.895
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,1.04858e+06,256,1,1,16,87.108,13.422,0.004,4.337,0.264,1.795
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,1.04858e+06,512,1,1,16,89.616,13.531,0.004,8.991,0.146,1.872
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,1.04858e+06,1024,1,1,16,86.513,13.236,0.004,5.259,0.148,1.595
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,1.04858e+06,2048,1,1,16,82.536,13.639,0.006,5.007,0.142,2.421
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,1.04858e+06,4096,1,1,16,86.04,13.515,0.005,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,Reduction,ONE_D,1.04858e+06,8192,1,1,16,84.185,12.353,0.005,-1,-1,-1
