device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,1,1,1,31.9932,442.635,49.774,0.014,14942.6,14.517,3.327
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,1,2,1,31.9932,364.527,43.603,0.01,13135,16.138,2.592
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,1,4,1,31.9932,365.411,43.549,0.009,10909.3,17.084,2.99
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,1,8,1,31.9932,371.404,43.441,0.019,10342.1,18.049,2.74
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,1,16,1,31.9932,377.255,43.544,0.011,9505.28,15.761,2.388
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,1,32,1,31.9932,355.401,43.406,0.009,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,1,64,1,31.9932,331.342,41.639,0.009,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,1,128,1,31.9932,331.654,41.414,0.01,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,1,256,1,31.9932,331.304,41.704,0.011,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,1,512,1,31.9932,332.241,42.051,0.011,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,1,1024,1,31.9932,331.221,41.66,0.008,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,1,2048,1,31.9932,331.254,41.408,0.01,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,1,4096,1,31.9932,331.487,41.665,0.012,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,1,8192,1,31.9932,331.247,41.37,0.009,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,2,1,1,31.9932,332.281,41.857,0.009,14450.8,17.21,2.712
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,2,2,1,31.9932,374.544,43.409,0.01,13199.8,17.767,2.968
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,2,4,1,31.9932,377.764,43.468,0.011,12415.3,15.459,2.956
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,2,8,1,31.9932,359.885,43.56,0.013,9809.36,18.379,3.441
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,2,16,1,31.9932,384.581,43.545,0.01,9643.63,17.089,4.761
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,2,32,1,31.9932,368.911,41.657,0.01,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,2,64,1,31.9932,358.63,43.676,0.01,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,2,128,1,31.9932,330.059,42.183,0.009,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,2,256,1,31.9932,330.249,42.181,0.012,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,2,512,1,31.9932,330.091,42.163,0.009,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,2,1024,1,31.9932,330.094,42.409,0.01,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,2,2048,1,31.9932,331.162,43.021,0.012,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,2,4096,1,31.9932,329.855,42.615,0.012,-1,-1,-1
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,4,1,1,31.9932,330.255,42.097,0.01,16147.4,18.302,2.697
Intel(R) Many Integrated Core Acceleration Card,MatrixMultiplication,TWO_D,2896,2896,2896,4,2,1,31.9932,376.203,43.364,0.009,13457.9,15.456,2.409
