device/C,kernel/C,workDimension/C,nBodies/F,timeStep/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,1,1,1,1,13.874,5.046,0.006,20406.2,0.001,3.427
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,2,1,1,1,14.704,4.052,0.003,20425.8,0.001,2.678
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,4,1,1,1,11.206,3.555,0.002,20538.7,0.001,2.608
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,8,1,1,1,13.174,4.071,0.003,20815.8,0.001,3.879
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,16,1,1,1,14.693,2.748,0.003,1286.74,0,3.043
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,32,1,1,1,14.684,4.289,0.004,1289.34,0,3.152
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,64,1,1,1,14.67,4.418,0.004,1431.07,0.001,2.3
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,128,1,1,1,14.084,3.396,0.004,1717.72,0.001,3.502
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,256,1,1,1,9.705,2.787,0.002,1860.67,0,4.328
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,512,1,1,1,14.674,3.909,0.004,1975.14,0.001,4.669
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,1024,1,1,1,11.77,3.005,0.002,3206.41,0.001,4.816
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,2048,1,1,1,8.733,2.971,0.003,5019.06,0,4.374
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,4096,1,1,1,11.123,2.858,0.004,9923.39,0.001,4.884
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,8192,1,1,1,10.009,3.221,0.003,19716.6,0.001,4.856
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,1,1,1,1,10.124,4.497,0.005,20384.2,0.001,3.822
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,2,1,1,1,13.915,4.308,0.005,20428,0,3.464
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,4,1,1,1,14.062,4.156,0.007,20523.3,0.001,2.704
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,8,1,1,1,11.88,3.921,0.003,20825.9,0,4.513
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,16,1,1,1,13.795,2.945,0.004,1283.82,0,2.742
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,32,1,1,1,12.132,3.791,0.008,1287.74,0.001,3.082
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,64,1,1,1,13.785,4.097,0.006,1429.19,0.001,3.272
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,128,1,1,1,13.57,4.284,0.006,1704.71,0.001,4.327
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,256,1,1,1,14.65,3.283,0.004,1864.59,0.001,4.337
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,512,1,1,1,11.668,2.985,0.005,1975.19,0,5.41
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,1024,1,1,1,14.034,3.829,0.006,3205.43,0,4.719
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,2048,1,1,1,14.613,3.514,0.005,5019.14,0.001,4.688
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,4096,1,1,1,14.028,3.137,0.006,10383.4,0,5.663
Intel(R) Many Integrated Core Acceleration Card,NBody,ONE_D,65536,0.005,5,8192,1,1,1,14.643,4.022,0.004,19715.1,0,4.706
