device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,2.09715e+06,1,1,1,8,88.381,5.342,0.005,14.302,1.447,1.136
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,2.09715e+06,2,1,1,8,83.851,7.931,0.005,10.389,1.426,1.161
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,2.09715e+06,4,1,1,8,86.546,7.385,0.005,8.547,1.429,1.147
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,2.09715e+06,8,1,1,8,83.203,7.233,0.004,7.518,1.359,1.353
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,2.09715e+06,16,1,1,8,89.064,6.692,0.005,9.687,1.44,1.06
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,2.09715e+06,32,1,1,8,84.057,7.355,0.005,6.761,1.37,1.16
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,2.09715e+06,64,1,1,8,83.7,7.391,0.004,7.023,1.378,1.139
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,2.09715e+06,128,1,1,8,83.151,7.104,0.005,6.884,1.382,1.238
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,2.09715e+06,256,1,1,8,83.424,7.108,0.004,8.846,1.429,1.146
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,2.09715e+06,512,1,1,8,88.245,6.422,0.004,10.261,1.443,1.128
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,2.09715e+06,1024,1,1,8,83.254,6.49,0.005,14.522,1.449,1.465
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,2.09715e+06,2048,1,1,8,85.248,5.441,0.005,7.123,1.454,1.097
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,2.09715e+06,4096,1,1,8,85.34,6.259,0.005,9.892,1.468,1.08
Intel(R) Many Integrated Core Acceleration Card,VectorAdd,ONE_D,2.09715e+06,8192,1,1,8,82.458,5.998,0.004,15.137,1.448,1.269
